SRR33750959.1103__1.1088	UniClust90_KIHGAKFE02898|1__16|SGB128778
SRR33750959.12828429__2.12671089	UniClust90_OCJAPFEA01311|1__9|SGB125949
SRR33750959.12829129__2.12671781	UniClust90_CMJGEBLA03651|1__9|SGB89408
SRR33750959.12831198__2.12673836	UniClust90_DEFNONOM01302|1__5|SGB56640
SRR33750959.12831990__2.12674619	UniClust90_OCJAPFEA03270|1__8|SGB125949
SRR33750959.12831721__2.12674356	UniClust90_EJAHAFID03692|1__8|SGB130007
SRR33750959.12832583__2.12675208	UniClust90_ICLCAGBO02984|1__5|SGB131913
SRR33750959.12833128__2.12675746	UniRef90_A0A1Q7BQQ4|1__5|SGB56640
SRR33750959.12835445__2.12678034	UniClust90_EDBNNBOB01175|1__5|SGB56640
SRR33750959.12835613__2.12678198	UniClust90_LLIEHLNH03288|1__6|SGB130007
SRR33750959.12836808__2.12679372	UniClust90_DPJLILCC01622|1__9|SGB89725
SRR33750959.12836895__2.12679459	UniClust90_DBBCBONN00111|1__22|SGB126432
SRR33750959.12837356__2.12679915	UniClust90_CCDFKBHD01522|1__9|SGB128677
SRR33750959.12836655__2.12679222	UniClust90_EDNFDLAG02295|1__6|SGB84078
SRR33750959.12837476__2.12680035	UniClust90_JKKHKAPH04135|1__8|SGB89408
SRR33750959.12837744__2.12680303	UniClust90_EJFOFLBH00513|1__3|SGB133091
SRR33750959.12839865__2.12682404	UniClust90_IAFJOFII00976|1__9|SGB134112
SRR33750959.12841019__2.12683546	UniClust90_HOPPLHLN00904|1__16|SGB128471
SRR33750959.12841031__2.12683558	UniClust90_KDOPNBIJ02918|1__5|SGB17587
SRR33750959.12840908__2.12683437	UniClust90_GEOIGCOH01551|1__17|SGB133334
SRR33750959.12841563__2.12684082	UniRef90_A0A2V8KP69|1__6|SGB17587
SRR33750959.12842075__2.12684588	UniClust90_PLNJEBMN00336|1__6|SGB133091
SRR33750959.12842748__2.12685258	UniClust90_IMMCPGKG00307|1__8|SGB128778
SRR33750959.12844395__2.12686884	UniClust90_LACEKAON03331|1__14|SGB129874
SRR33750959.12844280__2.12686769	UniClust90_PPDCKKGL00670|1__9|SGB133090
SRR33750959.12844923__2.12687407	UniClust90_NOMIGGEC01493|1__17|SGB125949
SRR33750959.12845262__2.12687744	UniRef90_A0A3D5DSW4|1__8|SGB130007
SRR33750959.12845570__2.12688052	UniClust90_NHHHKJJE01164|1__11|SGB125949
SRR33750959.12845689__2.12688169	UniClust90_NHHHKJJE01164|1__11|SGB125949
SRR33750959.12847050__2.12689511	UniClust90_PJKCPLGD01356|1__8|SGB89423
SRR33750959.12846682__2.12689151	UniClust90_FECOCFCC02336|1__10|SGB128987
SRR33750959.12848209__2.12690657	UniClust90_GIDCBJMF01001|1__3|SGB134112
SRR33750959.12848351__2.12690799	UniClust90_IMMCPGKG00750|1__8|SGB128778
SRR33750959.12848402__2.12690850	UniClust90_IMMCPGKG00750|1__8|SGB128778
SRR33750959.12848696__2.12691142	UniClust90_PEODAMJP01900|1__11|SGB128471
SRR33750959.12850503__2.12692929	UniClust90_EKCLMAKM04286|1__10|SGB89408
SRR33750959.12850485__2.12692911	UniClust90_ENBABIAF01872|5__11|SGB128778
SRR33750959.12850708__2.12693132	UniClust90_KMEALJDO01981|1__11|SGB84078
SRR33750959.12851810__2.12694227	VDB|0019-0001-0-0000|MV367-c172-c0-c0
SRR33750959.12852651__2.12695062	UniClust90_ALPEOPJM01040|1__7|SGB84331
SRR33750959.12852655__2.12695066	UniClust90_ALPEOPJM01040|1__7|SGB84331
SRR33750959.12853053__2.12695454	UniClust90_OPLEJCPF03755|1__10|SGB125949
SRR33750959.12853037__2.12695438	UniClust90_OPLEJCPF03755|1__10|SGB125949
SRR33750959.12853134__2.12695535	UniClust90_KIMNEABG01318|1__4|SGB131913
SRR33750959.12853617__2.12696016	UniClust90_BANONKEB00364|1__5|SGB74789
SRR33750959.12854171__2.12696565	UniClust90_OELLCOID02003|1__12|SGB128218
SRR33750959.12855373__2.12697753	UniClust90_ILFEGBLK00825|1__3|SGB126064
SRR33750959.12855587__2.12697966	UniClust90_FJPBOFJK02472|1__10|SGB128677
SRR33750959.12856243__2.12698619	UniClust90_HGJNCPHJ05057|1__8|SGB125949
SRR33750959.12856979__2.12699347	UniClust90_IMMCPGKG01581|1__8|SGB128778
SRR33750959.12858232__2.12700590	UniClust90_IMMCPGKG00750|1__8|SGB128778
SRR33750959.12858546__2.12700903	UniClust90_EDNFDLAG02239|1__11|SGB84078
SRR33750959.12858952__2.12701301	UniClust90_HGJNCPHJ00225|1__14|SGB125949
SRR33750959.12858978__2.12701327	UniClust90_HGJNCPHJ00225|1__14|SGB125949
SRR33750959.12863289__2.12705594	UniClust90_ODALAGMH01641|1__9|SGB89423
SRR33750959.12863951__2.12706249	UniClust90_EOFGAKMC01466|1__13|SGB84075
SRR33750959.12864470__2.12706766	UniClust90_FJPBOFJK01748|1__9|SGB128677
SRR33750959.12865837__2.12708118	UniClust90_BOKHIPMC03200|1__15|SGB130007
SRR33750959.12866057__2.12708335	UniClust90_NHHHKJJE02555|1__9|SGB125949
SRR33750959.12865880__2.12708161	UniClust90_HGJNCPHJ04583|1__12|SGB125949
SRR33750959.12867371__2.12709633	UniClust90_GIMAHFHH05060|1__10|SGB89408
SRR33750959.12867378__2.12709640	UniClust90_KMEALJDO01266|1__4|SGB84078
SRR33750959.12867900__2.12710158	UniClust90_JBMBCDML00149|1__6|SGB89725
SRR33750959.12868252__2.12710506	UniClust90_PLCOEDNE01513|1__5|SGB125699
SRR33750959.12869632__2.12711875	UniClust90_HGAMACDH02279|1__7|SGB128778
SRR33750959.12871375__2.12713599	UniClust90_ALPEOPJM00492|1__5|SGB84331
SRR33750959.12872111__2.12714323	UniClust90_AHMCBMKF01403|1__6|SGB89423
SRR33750959.12874386__2.12716573	UniRef90_A0A2V5M5A1|1__20|SGB52717
SRR33750959.12874389__2.12716576	UniClust90_GKIEPFMM02379|1__7|SGB165732
SRR33750959.12874669__2.12716854	UniClust90_BGDHDLNA03258|1__14|SGB84075
SRR33750959.12875115__2.12717299	UniRef90_A0A2V5TCR2|1__14|SGB52719
SRR33750959.12875319__2.12717502	UniClust90_GEHFPKBH02503|1__7|SGB84075
SRR33750959.12875450__2.12717633	UniClust90_OCJAPFEA03308|1__24|SGB125949
SRR33750959.12875806__2.12717984	UniClust90_EAHOGDEJ02595|1__6|SGB131926
SRR33750959.12875969__2.12718145	UniClust90_DIBLBONP01737|1__8|SGB84078
SRR33750959.12875977__2.12718153	UniRef90_A0A1Q7B752|1__7|SGB56638
SRR33750959.12876376__2.12718551	UniClust90_FNPCGKEP01306|1__4|SGB84078
SRR33750959.12877122__2.12719294	UniClust90_JJIPPMBI00978|1__9|SGB133090
SRR33750959.12877801__2.12719967	UniRef90_A0A2V5LK50|1__11|SGB52719
SRR33750959.12877777__2.12719943	UniClust90_HNBLJKFC02208|1__12|SGB128778
SRR33750959.12878246__2.12720403	UniClust90_ALPEOPJM00254|1__8|SGB84331
SRR33750959.12878292__2.12720448	UniClust90_OALLKAFI06503|1__7|SGB84078
SRR33750959.12878438__2.12720593	UniClust90_BOKHIPMC01249|1__5|SGB130007
SRR33750959.12878454__2.12720609	UniClust90_ALPEOPJM00254|1__8|SGB84331
SRR33750959.12879600__2.12721742	UniClust90_DPLIHBNC00783|7__12|SGB89725
SRR33750959.12879793__2.12721932	UniRef90_A0A2V8H4F3|1__4|SGB17587
SRR33750959.12879832__2.12721970	UniRef90_A0A2V6DMH7|1__19|SGB22169
SRR33750959.12880771__2.12722901	UniClust90_CHLBPEBB02121|1__5|SGB89725
SRR33750959.12881175__2.12723300	UniRef90_A0A2V5SN07|1__7|SGB52719
SRR33750959.12881076__2.12723203	UniRef90_A0A408T4Z5|1__16|SGB29195
SRR33750959.12881947__2.12724069	UniClust90_CBNLCMFD01479|1__7|SGB74789
SRR33750959.12882147__2.12724268	UniClust90_AOMEFECO00717|1__12|SGB133090
SRR33750959.12882401__2.12724518	UniRef90_UPI00041E731D|1__11|SGB31987
SRR33750959.12883673__2.12725780	UniClust90_OCJAPFEA01948|1__11|SGB125949
SRR33750959.12884658__2.12726759	UniClust90_ECOHMLGB00268|1__5|SGB56640
SRR33750959.12884704__2.12726804	UniClust90_OEIEJBAE01409|1__8|SGB56638
SRR33750959.12884593__2.12726696	UniClust90_HNBLJKFC00893|1__10|SGB128778
SRR33750959.12884906__2.12727004	UniClust90_DIBLBONP01365|5__8|SGB84078
SRR33750959.12885198__2.12727294	UniRef90_A0A1Q7B562|1__6|SGB56640
SRR33750959.12885800__2.12727889	UniClust90_NLJCBIPD04634|1__25|SGB82430
SRR33750959.12885952__2.12728038	UniClust90_NJNOLCPJ01552|1__6|SGB69553
SRR33750959.12886135__2.12728221	UniClust90_MAPGAGMJ02544|1__5|SGB133334
SRR33750959.12886597__2.12728680	UniClust90_KMEALJDO00710|1__6|SGB84078
SRR33750959.12887237__2.12729312	UniClust90_DIBLBONP00786|2__6|SGB84078
SRR33750959.12887506__2.12729580	UniClust90_JKONEDMA00395|1__7|SGB130007
SRR33750959.12888510__2.12730577	UniClust90_CBDIOHJF00849|4__13|SGB89725
SRR33750959.12889961__2.12732008	UniClust90_INNLFMKA01891|1__4|SGB122683
SRR33750959.12890586__2.12732629	UniClust90_CMHDMJOM02009|1__7|SGB56640
SRR33750959.12890792__2.12732834	UniClust90_CMJGEBLA02385|1__8|SGB89408
SRR33750959.12891036__2.12733075	UniClust90_GHPINBAM01215|1__12|SGB84331
SRR33750959.12892952__2.12734975	UniClust90_IDPAEINK00795|1__6|SGB89725
SRR33750959.12892977__2.12735000	UniClust90_IDPAEINK00795|1__6|SGB89725
SRR33750959.12893964__2.12735976	UniClust90_NHHHKJJE01039|1__12|SGB125949
SRR33750959.12894201__2.12736212	UniClust90_OALLKAFI00141|1__16|SGB84078
SRR33750959.12894594__2.12736605	UniClust90_KMEALJDO00961|1__7|SGB84078
SRR33750959.12894733__2.12736743	UniRef90_A0A1Q7BEU9|1__7|SGB56640
SRR33750959.12895663__2.12737657	VDB|0019-0001-0-0000|MV367-c172-c0-c0
SRR33750959.12895638__2.12737632	UniRef90_A0A1Q7B5E0|5__12|SGB56640
SRR33750959.12896383__2.12738372	UniRef90_A0A2V5U154|1__4|SGB52719
SRR33750959.12896888__2.12738869	UniRef90_A0A1F7NPU9|1__9|SGB107406
SRR33750959.12896864__2.12738845	UniClust90_EOFGAKMC01466|1__13|SGB84075
SRR33750959.12897564__2.12739540	UniClust90_EHKFGODG01055|1__3|SGB134112
SRR33750959.12897801__2.12739776	UniClust90_LCIBFGAE01213|1__8|SGB127159
SRR33750959.12897810__2.12739785	UniClust90_OFJJKHAK03052|1__4|SGB84078
SRR33750959.12898722__2.12740685	UniClust90_JFGBDLNH01818|1__6|SGB132736
SRR33750959.12899311__2.12741270	UniClust90_PLNJEBMN01421|1__9|SGB133091
SRR33750959.12899667__2.12741625	UniClust90_JHDCGHEC00819|1__6|SGB56104
SRR33750959.12901807__2.12743746	UniClust90_CMHDMJOM02009|1__7|SGB56640
SRR33750959.12902162__2.12744097	UniClust90_CMHDMJOM02009|1__7|SGB56640
SRR33750959.12902108__2.12744044	UniClust90_HNMMCIDG01638|1__7|SGB74789
SRR33750959.12904769__2.12746683	UniClust90_JHNMEHIJ02376|1__12|SGB56640
SRR33750959.12905423__2.12747330	UniClust90_JBOFJENC01119|1__7|SGB56104
SRR33750959.12906435__2.12748333	UniClust90_KIMNEABG02503|1__6|SGB131913
SRR33750959.12907161__2.12749055	UniClust90_CKIMIKLI05157|1__15|SGB133129
SRR33750959.12908298__2.12750177	UniClust90_HMPPKHGP01570|3__8|SGB133091
SRR33750959.12910326__2.12752183	VDB|0019-0001-0-0000|MV367-c172-c0-c0
SRR33750959.12912392__2.12754225	UniClust90_NOMIGGEC00941|1__20|SGB125949
SRR33750959.12913429__2.12755249	UniClust90_OJGLOKOM01700|1__15|SGB84075
SRR33750959.12913962__2.12755778	UniClust90_HGJNCPHJ04065|1__12|SGB125949
SRR33750959.12914674__2.12756482	UniRef90_A0A1Q7BFU4|1__5|SGB56640
SRR33750959.12916459__2.12758247	UniClust90_DEFNONOM00153|1__6|SGB56640
SRR33750959.12916172__2.12757963	UniClust90_DPJLILCC00136|1__18|SGB89725
SRR33750959.12916735__2.12758520	UniClust90_OAHKOOFD02670|2__5|SGB122526
SRR33750959.12917119__2.12758900	UniClust90_PPJAIDOO03505|1__5|SGB84075
SRR33750959.12917194__2.12758974	UniClust90_KIMIJBHB00420|1__18|SGB126432
SRR33750959.12919815__2.12761570	UniClust90_MIEAKENA06320|1__13|SGB89887
SRR33750959.12919384__2.12761141	UniClust90_EDNFDLAG00532|1__6|SGB84078
SRR33750959.12921031__2.12762772	UniClust90_GHPINBAM00977|1__10|SGB84331
SRR33750959.12921524__2.12763260	UniClust90_OCJAPFEA04909|1__14|SGB125949
SRR33750959.12923044__2.12764762	UniClust90_AICCGNAA02693|1__13|SGB129206
SRR33750959.12923323__2.12765038	UniClust90_PICJGFGP01664|1__4|SGB89423
SRR33750959.12923793__2.12765504	UniClust90_OAGJJAJI00129|1__4|SGB122683
SRR33750959.12926149__2.12767838	UniClust90_OPLEJCPF02255|1__8|SGB125949
SRR33750959.12926944__2.12768622	UniClust90_JMFJJCJA01029|1__6|SGB130007
SRR33750959.12927006__2.12768683	UniClust90_HGJNCPHJ04065|1__12|SGB125949
SRR33750959.12926927__2.12768606	UniClust90_GMKONCKM01113|1__5|SGB89423
SRR33750959.12927796__2.12769463	UniClust90_GKIEPFMM02379|1__7|SGB165732
SRR33750959.12927761__2.12769428	UniClust90_EDNFDLAG02240|1__3|SGB84078
SRR33750959.12930752__2.12772393	UniClust90_JMFJJCJA00713|1__7|SGB130007
SRR33750959.12931366__2.12773002	UniClust90_DEFNONOM00060|1__5|SGB56640
SRR33750959.12934224__2.12775830	UniClust90_MEABCEIN01399|1__7|SGB84078
SRR33750959.12934586__2.12776185	UniRef90_A0A2V5RLY8|1__8|SGB52719
SRR33750959.12935066__2.12776663	UniClust90_OCJAPFEA00421|1__10|SGB125949
SRR33750959.12935546__2.12777139	UniClust90_EMAEKJAG02179|1__14|SGB128987
SRR33750959.12937653__2.12779227	UniClust90_HGJNCPHJ03239|1__10|SGB125949
SRR33750959.12938628__2.12780194	UniClust90_HGJNCPHJ04583|1__12|SGB125949
SRR33750959.12938752__2.12780316	UniClust90_KMEALJDO01923|1__7|SGB84078
SRR33750959.12938724__2.12780289	UniRef90_A0A2V8KVB1|1__7|SGB17587
SRR33750959.12938915__2.12780479	UniClust90_PPJAIDOO02806|1__6|SGB84075
SRR33750959.12938916__2.12780480	UniClust90_PPJAIDOO02806|1__6|SGB84075
SRR33750959.12939728__2.12781288	UniClust90_IDPAEINK02213|7__13|SGB89725
SRR33750959.12940434__2.12781990	UniClust90_AJOJABBL00436|1__4|SGB89423
SRR33750959.12942168__2.12783707	UniClust90_JHNMEHIJ02458|1__5|SGB56640
SRR33750959.12942643__2.12784180	UniRef90_A0A1Q7B556|3__8|SGB56640
SRR33750959.12942957__2.12784493	UniClust90_OPLEJCPF01504|1__12|SGB125949
SRR33750959.12943097__2.12784631	UniClust90_OPLEJCPF06182|1__21|SGB125949
SRR33750959.12943185__2.12784718	UniClust90_IMMCPGKG02024|1__20|SGB128778
SRR33750959.12943216__2.12784749	UniClust90_BGDHDLNA04043|1__5|SGB84075
SRR33750959.12943317__2.12784849	UniClust90_OJGLOKOM00306|1__7|SGB84075
SRR33750959.12945149__2.12786662	UniRef90_A0A176YZZ0|7__14|SGB11302
SRR33750959.12947472__2.12788968	UniClust90_ECPMDCCK02653|4__7|SGB56638
SRR33750959.12947258__2.12788754	UniRef90_UPI000A3C4D34|1__4|SGB34466
SRR33750959.12948435__2.12789922	UniClust90_HOMJAIDI01111|1__5|SGB89423
SRR33750959.12949788__2.12791264	UniClust90_CDCDKIIJ00147|9__20|SGB84331
SRR33750959.12952710__2.12794152	UniClust90_LLIEHLNH03364|1__5|SGB130007
SRR33750959.12953246__2.12794682	UniClust90_OOJDGJFL02098|1__5|SGB74789
SRR33750959.12953569__2.12795002	UniClust90_FKAEHBFM00381|1__8|SGB74789
SRR33750959.12953871__2.12795302	UniClust90_KMEALJDO01981|1__11|SGB84078
SRR33750959.12953884__2.12795315	UniClust90_DAODNPOA01419|1__5|SGB89725
SRR33750959.12954066__2.12795497	UniClust90_DPLIHBNC00377|1__16|SGB89725
SRR33750959.12954868__2.12796293	UniClust90_PJKCPLGD00328|1__5|SGB89423
SRR33750959.12955079__2.12796500	UniClust90_JKONEDMA00373|1__6|SGB130007
SRR33750959.12957035__2.12798442	UniClust90_LJMOGHMP01776|1__11|SGB128778
SRR33750959.12957059__2.12798465	UniClust90_EJAHAFID02207|1__5|SGB130007
SRR33750959.12958050__2.12799448	UniClust90_HOPPLHLN00904|1__16|SGB128471
SRR33750959.12959070__2.12800459	UniClust90_LLHLEBOE00894|1__3|SGB89423
SRR33750959.12959740__2.12801121	UniClust90_BGMDAEJF01518|8__18|SGB122526
SRR33750959.12959748__2.12801129	UniRef90_A0A3D5DKK3|1__6|SGB130007
SRR33750959.12959961__2.12801337	UniClust90_DPLIHBNC00378|1__6|SGB89725
SRR33750959.12959604__2.12800987	UniClust90_NHHHKJJE03592|1__9|SGB125949
SRR33750959.12960706__2.12802076	UniRef90_A0A1Q7BEM9|1__6|SGB56640
SRR33750959.12960799__2.12802168	UniClust90_ECOHMLGB00991|1__5|SGB56640
SRR33750959.12961730__2.12803093	UniClust90_OOJDGJFL01890|1__6|SGB74789
SRR33750959.12963174__2.12804523	UniClust90_GEHFPKBH03227|1__5|SGB84075
SRR33750959.12964038__2.12805379	UniClust90_ICLCAGBO03475|1__8|SGB131913
SRR33750959.12964093__2.12805434	UniClust90_CKAHGCJD01011|7__13|SGB89423
SRR33750959.12965107__2.12806439	UniClust90_NHHHKJJE02677|1__11|SGB125949
SRR33750959.12966708__2.12808030	UniClust90_FNPCGKEP00614|1__6|SGB84078
SRR33750959.12966325__2.12807650	UniClust90_IDPAEINK00125|1__7|SGB89725
SRR33750959.12967753__2.12809061	UniClust90_EJAHAFID03275|1__5|SGB130007
SRR33750959.12969616__2.12810901	UniClust90_BOKHIPMC03200|1__15|SGB130007
SRR33750959.12970986__2.12812265	UniClust90_OKAHMNHB00216|1__7|SGB74789
SRR33750959.12971669__2.12812943	UniClust90_FJPBOFJK03161|1__10|SGB128677
SRR33750959.12972654__2.12813915	UniClust90_NHHHKJJE03728|1__12|SGB125949
SRR33750959.12972889__2.12814149	UniClust90_IOFPBIHC03296|1__5|SGB130007
SRR33750959.12973838__2.12815086	UniClust90_IMMCPGKG02367|1__10|SGB128778
SRR33750959.12973798__2.12815047	UniClust90_HDDMLDIO00843|1__6|SGB74789
SRR33750959.12973742__2.12814991	UniRef90_UPI0003F6500C|1__17|SGB31987
SRR33750959.12974668__2.12815908	UniClust90_BFNLKGLD01647|1__13|SGB131805
SRR33750959.12974850__2.12816090	UniClust90_LLIEHLNH01141|5__12|SGB130007
SRR33750959.12976284__2.12817505	UniClust90_KIMIJBHB01430|1__26|SGB126432
SRR33750959.12976288__2.12817509	UniClust90_IDPAEINK00794|15__25|SGB89725
SRR33750959.12976993__2.12818203	UniClust90_PCFEFNCA02351|1__8|SGB89408
SRR33750959.12976481__2.12817699	UniRef90_A0A2V6AI14|2__7|SGB52720
SRR33750959.12977419__2.12818624	UniClust90_HGJNCPHJ03935|1__11|SGB125949
SRR33750959.12977935__2.12819138	UniClust90_OBEJBAOE00955|1__11|SGB128218
SRR33750959.12978475__2.12819673	UniClust90_OPFCPGGL00889|1__7|SGB89423
SRR33750959.12978605__2.12819802	VDB|0019-0001-0-0000|MV367-c172-c0-c0
SRR33750959.12978714__2.12819910	UniClust90_MEABCEIN00888|1__7|SGB84078
SRR33750959.12979254__2.12820445	UniClust90_LLIEHLNH02915|1__12|SGB130007
SRR33750959.12980074__2.12821259	UniClust90_PEMFFBNE00475|1__8|SGB74789
SRR33750959.12980945__2.12822119	UniClust90_PKMOJOJK01016|1__6|SGB84078
SRR33750959.12981024__2.12822197	UniClust90_PKCJLHDA01088|1__7|SGB89408
SRR33750959.12981659__2.12822820	UniClust90_IABCABEO02120|1__4|SGB74789
SRR33750959.12983607__2.12824737	VDB|0019-0001-0-0000|MV367-c172-c0-c0
SRR33750959.12984141__2.12825261	UniClust90_CANGFCMM00730|1__6|SGB122683
SRR33750959.12985438__2.12826537	UniRef90_A0A2V7U7Q2|1__14|SGB24060
SRR33750959.12985517__2.12826615	UniRef90_A0A2V7U7Q2|1__14|SGB24060
SRR33750959.12986210__2.12827302	UniRef90_UPI000423D053|1__6|SGB31987
SRR33750959.12987765__2.12828835	UniClust90_GKIEPFMM02379|1__7|SGB165732
SRR33750959.12989159__2.12830217	UniClust90_CHLBPEBB02882|1__5|SGB89725
SRR33750959.12990216__2.12831262	UniClust90_AJLMKGGJ00485|1__4|SGB56638
SRR33750959.12993311__2.12834317	UniClust90_HGJNCPHJ04950|1__20|SGB125949
SRR33750959.12993405__2.12834411	UniClust90_CHMIEHDJ02211|1__6|SGB56640
SRR33750959.12993931__2.12834931	UniClust90_FKJIFNFO00610|1__3|SGB133122
SRR33750959.12993957__2.12834957	UniClust90_IMMCPGKG00750|1__8|SGB128778
SRR33750959.12994380__2.12835374	UniClust90_CDCDKIIJ00076|1__10|SGB84331
SRR33750959.12996217__2.12837180	UniClust90_KMBCNKEG00648|1__3|SGB56638
SRR33750959.12996317__2.12837279	UniClust90_DIOCHKEK00377|1__11|SGB133354
SRR33750959.13000539__2.12841426	UniClust90_DCJCBMEC02931|1__6|SGB122526
SRR33750959.13000871__2.12841751	UniClust90_CDCDKIIJ01959|1__22|SGB84331
SRR33750959.13001990__2.12842860	UniClust90_NHHHKJJE01039|1__12|SGB125949
SRR33750959.13002511__2.12843373	UniRef90_A0A2V5RRG7|1__4|SGB52719
SRR33750959.13003211__2.12844061	UniClust90_IBMDDACE01007|1__8|SGB128778
SRR33750959.13003231__2.12844080	UniClust90_EKCLMAKM04286|1__10|SGB89408
SRR33750959.13003099__2.12843949	UniClust90_NHHHKJJE03393|1__9|SGB125949
SRR33750959.13004391__2.12845226	UniClust90_DPLIHBNC00975|1__15|SGB89725
SRR33750959.13005277__2.12846102	UniClust90_BOKHIPMC04224|1__5|SGB130007
SRR33750959.13005306__2.12846131	UniClust90_IDPAEINK02024|1__16|SGB89725
SRR33750959.13006892__2.12847697	UniClust90_HMPPKHGP00911|9__13|SGB133091
SRR33750959.13006970__2.12847775	UniClust90_OFJJKHAK02035|1__6|SGB84078
SRR33750959.13007151__2.12847955	UniClust90_GKIEPFMM02379|1__7|SGB165732
SRR33750959.13007828__2.12848620	UniClust90_BHLGKCAN03129|1__6|SGB56640
SRR33750959.13008042__2.12848830	UniClust90_DPJLILCC01549|1__5|SGB89725
SRR33750959.13008983__2.12849764	UniRef90_UPI000A4D8F13|1__12|SGB31991
SRR33750959.13010093__2.12850862	UniClust90_IOFPBIHC04164|1__8|SGB130007
SRR33750959.13010852__2.12851614	UniClust90_GKIEPFMM02379|1__7|SGB165732
SRR33750959.13010955__2.12851717	UniClust90_DPLIHBNC01574|1__5|SGB89725
SRR33750959.13011985__2.12852734	UniClust90_GKIEPFMM02379|1__7|SGB165732
SRR33750959.13012967__2.12853704	UniClust90_BNOEINHM02422|1__5|SGB122683
SRR33750959.13013019__2.12853756	UniClust90_DPLIHBNC00377|1__16|SGB89725
SRR33750959.13013120__2.12853855	UniClust90_CAGCLOCO00566|4__8|SGB89423
SRR33750959.13013764__2.12854493	UniClust90_OCJAPFEA03308|1__24|SGB125949
SRR33750959.13014650__2.12855363	UniClust90_IPBGJNGD03179|1__10|SGB89408
SRR33750959.13014737__2.12855450	UniClust90_OPLEJCPF00147|1__22|SGB125949
SRR33750959.13015202__2.12855910	UniRef90_A0A1Q7BPJ2|1__6|SGB56640
SRR33750959.13015426__2.12856132	UniRef90_A0A2A8SFI7|1__5|SGB7708
SRR33750959.13016328__2.12857024	UniClust90_BOKHIPMC03210|1__11|SGB130007
SRR33750959.13016314__2.12857010	UniClust90_CHMIEHDJ01175|1__8|SGB56640
SRR33750959.13016963__2.12857648	UniClust90_EDNFDLAG02089|1__15|SGB84078
SRR33750959.13019876__2.12860523	UniClust90_KIHGAKFE00925|1__9|SGB128778
SRR33750959.13021196__2.12861827	UniClust90_MDGCCGDH03758|1__9|SGB56640
SRR33750959.13021181__2.12861812	UniClust90_MDGCCGDH03758|1__9|SGB56640
SRR33750959.13021543__2.12862171	UniClust90_PIHLJOEE04833|1__17|SGB84075
SRR33750959.13021786__2.12862414	UniClust90_EFMIPELO00218|1__4|SGB56638
SRR33750959.13022603__2.12863216	UniClust90_DPJLILCC01896|1__9|SGB89725
SRR33750959.13022579__2.12863192	VDB|0019-0001-0-0000|MV367-c172-c0-c0
SRR33750959.13024834__2.12865416	UniClust90_HGAMACDH01790|1__8|SGB128778
SRR33750959.13024934__2.12865516	UniClust90_OALLKAFI02755|1__10|SGB84078
SRR33750959.13025185__2.12865765	UniClust90_FFPHGKCO00270|1__5|SGB74789
SRR33750959.13026483__2.12867050	UniClust90_OPLEJCPF02938|1__11|SGB125949
SRR33750959.13026805__2.12867364	UniRef90_A0A2V6DF73|1__15|SGB22169
SRR33750959.13027002__2.12867557	UniClust90_JCMEFMGF02114|1__7|SGB74780
SRR33750959.13027395__2.12867949	UniRef90_A0A2V6DVS0|1__10|SGB22169
SRR33750959.13027533__2.12868084	UniClust90_CMHDMJOM01129|5__8|SGB56640
SRR33750959.13029810__2.12870331	UniClust90_NOMIGGEC00941|1__20|SGB125949
SRR33750959.13030942__2.12871451	UniClust90_OLPPFLML00126|1__5|SGB74789
SRR33750959.13034360__2.12874832	UniClust90_GEHFPKBH01024|1__8|SGB84075
SRR33750959.13034299__2.12874771	UniClust90_GEHFPKBH01024|1__8|SGB84075
SRR33750959.13035445__2.12875899	UniClust90_PPJAIDOO00039|1__7|SGB84075
SRR33750959.13035923__2.12876366	UniClust90_ADGGMJFC00353|1__11|SGB74789
SRR33750959.13037932__2.12878350	UniRef90_A0A1Q7BK40|1__5|SGB56640
SRR33750959.13039518__2.12879909	UniClust90_JHDCGHEC01820|1__7|SGB56104
SRR33750959.13040338__2.12880717	UniClust90_DPJLILCC00732|1__9|SGB89725
SRR33750959.13041972__2.12882331	UniClust90_IOFPBIHC03763|1__9|SGB130007
SRR33750959.13042078__2.12882437	UniClust90_EJAHAFID00710|1__7|SGB130007
SRR33750959.13043282__2.12883624	UniClust90_PIHLJOEE04123|1__13|SGB84075
SRR33750959.13043594__2.12883931	UniClust90_EJFOFLBH01630|1__3|SGB133091
