SRR33750958.128__1.127	UniClust90_PLNJEBMN01166|1__4|SGB133091
SRR33750958.11525738__2.11362945	UniClust90_PLNJEBMN01753|7__10|SGB133091
SRR33750958.11527931__2.11365117	UniClust90_DPJLILCC00590|1__24|SGB89725
SRR33750958.11529131__2.11366299	UniClust90_PJKCPLGD00823|1__5|SGB89423
SRR33750958.11531680__2.11368819	UniClust90_LOHNMJGC02196|1__16|SGB173533
SRR33750958.11532077__2.11369210	UniClust90_EDNFDLAG00194|1__6|SGB84078
SRR33750958.11533159__2.11370279	UniClust90_OPLEJCPF03224|1__11|SGB125949
SRR33750958.11533684__2.11370800	UniClust90_KDDPKKIL03280|1__8|SGB128471
SRR33750958.11534817__2.11371925	UniClust90_EHKFGODG01631|1__10|SGB134112
SRR33750958.11534929__2.11372035	UniClust90_OCJAPFEA02293|1__12|SGB125949
SRR33750958.11536263__2.11373352	UniClust90_JMJHPHJK01203|1__7|SGB134112
SRR33750958.11535852__2.11372945	UniClust90_OJGLOKOM02771|1__6|SGB84075
SRR33750958.11536897__2.11373975	UniClust90_EJFOFLBH01934|1__8|SGB133091
SRR33750958.11537416__2.11374490	UniClust90_IDPAEINK02024|1__16|SGB89725
SRR33750958.11537898__2.11374965	UniClust90_ECOHMLGB01588|8__11|SGB56640
SRR33750958.11538117__2.11375183	UniClust90_BOKHIPMC05974|1__10|SGB130007
SRR33750958.11538574__2.11375636	UniRef90_A0A1M7FUK0|1__14|SGB11288
SRR33750958.11539704__2.11376755	UniClust90_MEABCEIN01071|1__9|SGB84078
SRR33750958.11540200__2.11377244	UniClust90_FNPCGKEP01516|1__6|SGB84078
SRR33750958.11541345__2.11378378	UniClust90_IOFPBIHC02689|1__9|SGB130007
SRR33750958.11540775__2.11377816	UniClust90_LLIEHLNH00544|1__6|SGB130007
SRR33750958.11542694__2.11379707	UniClust90_EHKFGODG01055|1__3|SGB134112
SRR33750958.11543128__2.11380134	UniClust90_OKAHMNHB00499|1__3|SGB74789
SRR33750958.11543537__2.11380540	VDB|0019-0001-0-0000|MV367-c172-c0-c0
SRR33750958.11544785__2.11381771	UniClust90_IIEDOAEF01339|1__16|SGB128218
SRR33750958.11545345__2.11382323	UniClust90_DEFNONOM01300|1__6|SGB56640
SRR33750958.11546279__2.11383244	UniClust90_KMEALJDO00296|1__5|SGB84078
SRR33750958.11546539__2.11383500	UniClust90_OFJFLJEC00533|1__4|SGB74789
SRR33750958.11546987__2.11383946	UniClust90_OCJAPFEA05355|1__8|SGB125949
SRR33750958.11547155__2.11384113	UniClust90_EJACLGKJ00517|1__11|SGB133209
SRR33750958.11550544__2.11387451	UniRef90_A0A3D5DS77|2__6|SGB130007
SRR33750958.11550753__2.11387655	UniClust90_PJBHHLBH01293|1__8|SGB74789
SRR33750958.11551623__2.11388518	UniClust90_HGJNCPHJ03635|1__9|SGB125949
SRR33750958.11551627__2.11388522	UniClust90_HGJNCPHJ03635|1__9|SGB125949
SRR33750958.11551678__2.11388571	UniClust90_JMJHPHJK01145|1__9|SGB134112
SRR33750958.11552261__2.11389152	UniClust90_BOKHIPMC00991|1__5|SGB130007
SRR33750958.11552461__2.11389347	UniClust90_JMFJJCJA05536|1__5|SGB130007
SRR33750958.11552538__2.11389423	UniClust90_OELLCOID02003|1__12|SGB128218
SRR33750958.11553246__2.11390121	UniClust90_CHLBPEBB00072|1__8|SGB89725
SRR33750958.11553461__2.11390333	UniClust90_ECOHMLGB02481|4__7|SGB56640
SRR33750958.11554059__2.11390927	UniClust90_OECKFAOL00951|1__9|SGB89423
SRR33750958.11554502__2.11391359	UniClust90_GMGIGFBN01986|1__11|SGB128987
SRR33750958.11555480__2.11392330	UniClust90_OHNJEMKB00481|1__9|SGB93768
SRR33750958.11555976__2.11392821	UniRef90_A0A2V5YU65|3__10|SGB52714
SRR33750958.11556556__2.11393387	UniClust90_DPLIHBNC01349|1__19|SGB89725
SRR33750958.11557843__2.11394646	UniClust90_CGHAKFKK00777|1__8|SGB74789
SRR33750958.11557007__2.11393820	UniClust90_DAODNPOA01891|1__8|SGB89725
SRR33750958.11559233__2.11396020	UniClust90_ANDLCEDJ02046|5__8|SGB133091
SRR33750958.11559364__2.11396146	UniClust90_DCJCBMEC00068|1__6|SGB122526
SRR33750958.11560136__2.11396913	UniClust90_NOMIGGEC02011|1__14|SGB125949
SRR33750958.11562107__2.11398863	UniClust90_OPLEJCPF02206|1__8|SGB125949
SRR33750958.11562370__2.11399124	UniClust90_OOJDGJFL00115|1__7|SGB74789
SRR33750958.11562965__2.11399710	UniClust90_NFDEKCAO02329|1__14|SGB204056
SRR33750958.11564002__2.11400736	UniClust90_KIHGAKFE01204|1__8|SGB128778
SRR33750958.11565879__2.11402599	UniClust90_NOMIGGEC00941|1__20|SGB125949
SRR33750958.11566848__2.11403554	UniClust90_CKDECKMG01404|10__16|SGB133121
SRR33750958.11566942__2.11403648	UniRef90_A0A0U1P4X2|1__14|SGB7574
SRR33750958.11567141__2.11403847	UniClust90_BGMDAEJF02535|4__11|SGB122526
SRR33750958.11567721__2.11404418	UniClust90_GKIEPFMM02379|1__7|SGB165732
SRR33750958.11568262__2.11404956	UniClust90_PIHLJOEE01054|1__7|SGB84075
SRR33750958.11568293__2.11404987	UniClust90_MDILPPEF00160|1__5|SGB89423
SRR33750958.11567958__2.11404654	UniClust90_GKIEPFMM02379|1__7|SGB165732
SRR33750958.11569880__2.11406556	UniClust90_DFDGALON03872|1__9|SGB86999
SRR33750958.11570924__2.11407591	UniClust90_JJIPPMBI00978|1__9|SGB133090
SRR33750958.11572364__2.11409015	UniClust90_CBDIOHJF04268|1__4|SGB89725
SRR33750958.11573073__2.11409715	UniClust90_GIDCBJMF01316|1__7|SGB134112
SRR33750958.11573801__2.11410433	UniRef90_A0A2V6E1F1|1__18|SGB22169
SRR33750958.11573157__2.11409797	UniClust90_FHMAANKI03886|1__9|SGB90577
SRR33750958.11573812__2.11410444	UniRef90_A0A2V6E1F1|1__18|SGB22169
SRR33750958.11573815__2.11410447	UniClust90_IDPAEINK00125|1__7|SGB89725
SRR33750958.11579467__2.11416042	UniClust90_OCJAPFEA05159|1__13|SGB125949
SRR33750958.11580020__2.11416589	UniClust90_BGMDAEJF01469|1__6|SGB122526
SRR33750958.11580773__2.11417325	UniRef90_A0A2V6HK00|1__6|SGB84331
SRR33750958.11580533__2.11417088	UniClust90_LABAAPIE01971|1__7|SGB132245
SRR33750958.11580956__2.11417506	UniClust90_NOMIGGEC00360|1__17|SGB125949
SRR33750958.11582773__2.11419302	UniRef90_A0A1Q7B5A3|1__5|SGB56640
SRR33750958.11583629__2.11420146	UniClust90_NOMIGGEC00722|1__16|SGB125949
SRR33750958.11584121__2.11420629	UniClust90_EDBNNBOB01664|1__6|SGB56640
SRR33750958.11585205__2.11421703	UniClust90_IDPAEINK02538|1__6|SGB89725
SRR33750958.11589489__2.11425917	UniClust90_DAODNPOA02194|1__5|SGB89725
SRR33750958.11591077__2.11427491	UniClust90_BDPFKHKJ01375|1__19|SGB93382
SRR33750958.11591209__2.11427621	UniClust90_KMEALJDO00828|1__9|SGB84078
SRR33750958.11592059__2.11428461	UniClust90_HGJNCPHJ05057|1__8|SGB125949
SRR33750958.11592697__2.11429091	UniClust90_ECOHMLGB00991|1__5|SGB56640
SRR33750958.11594173__2.11430548	UniClust90_MDGCCGDH03334|4__9|SGB56640
SRR33750958.11594868__2.11431235	UniClust90_LDOGOBHG00757|1__20|SGB125634
SRR33750958.11594523__2.11430893	UniRef90_A0A2V5M5A1|1__20|SGB52717
SRR33750958.11595664__2.11432020	UniClust90_BKEMCFBC02481|1__6|SGB131913
SRR33750958.11595568__2.11431926	UniClust90_NHHHKJJE00017|1__10|SGB125949
SRR33750958.11596368__2.11432711	UniClust90_ENBABIAF01015|1__12|SGB128778
SRR33750958.11597084__2.11433417	UniClust90_IDGBLNLP02317|1__17|SGB132424
SRR33750958.11597077__2.11433410	UniClust90_IOFPBIHC02053|1__7|SGB130007
SRR33750958.11598674__2.11434992	UniClust90_OPLEJCPF02168|1__9|SGB125949
SRR33750958.11598724__2.11435042	UniClust90_HGJNCPHJ04065|1__12|SGB125949
SRR33750958.11599802__2.11436104	UniClust90_HGJNCPHJ00274|5__12|SGB125949
SRR33750958.11599807__2.11436109	UniClust90_JMFJJCJA04939|1__9|SGB130007
SRR33750958.11600313__2.11436608	UniClust90_OALLKAFI01259|1__7|SGB84078
SRR33750958.11602159__2.11438433	UniClust90_JJIPPMBI00649|1__6|SGB133090
SRR33750958.11602675__2.11438943	UniClust90_HGJNCPHJ04065|1__12|SGB125949
SRR33750958.11602682__2.11438950	UniClust90_GJEIHIOJ02099|5__10|SGB122526
SRR33750958.11604112__2.11440362	UniClust90_FGHPNAPC00244|1__4|SGB89423
SRR33750958.11604743__2.11440983	UniClust90_PIHLJOEE03453|1__7|SGB84075
SRR33750958.11605339__2.11441566	UniClust90_OCJAPFEA04909|1__14|SGB125949
SRR33750958.11605504__2.11441730	UniClust90_AJOJABBL00436|1__4|SGB89423
SRR33750958.11607647__2.11443848	UniClust90_DPLIHBNC01042|1__5|SGB89725
SRR33750958.11608491__2.11444682	UniClust90_GIMAHFHH00650|1__10|SGB89408
SRR33750958.11609003__2.11445187	UniClust90_JMJHPHJK02080|1__10|SGB134112
SRR33750958.11608626__2.11444813	UniClust90_EDNFDLAG00321|6__16|SGB84078
SRR33750958.11610453__2.11446621	UniClust90_EDNFDLAG02092|1__7|SGB84078
SRR33750958.11610548__2.11446714	UniClust90_HGAMACDH01401|1__8|SGB128778
SRR33750958.11611265__2.11447419	UniClust90_BOKHIPMC02144|1__6|SGB130007
SRR33750958.11612546__2.11448686	UniClust90_DLOKBJPP00273|1__7|SGB131913
SRR33750958.11613209__2.11449341	UniClust90_ALPEOPJM00328|1__5|SGB84331
SRR33750958.11613246__2.11449377	UniRef90_A0A357CJ80|2__5|SGB133091
SRR33750958.11613796__2.11449920	UniClust90_BHLGKCAN05273|1__7|SGB56640
SRR33750958.11614010__2.11450130	UniClust90_DPLIHBNC01574|1__5|SGB89725
SRR33750958.11617504__2.11453578	UniClust90_OJGLOKOM03741|1__7|SGB84075
SRR33750958.11616774__2.11452855	UniRef90_UPI0009FE7946|1__12|SGB33942
SRR33750958.11619617__2.11455674	UniClust90_PKMOJOJK04439|1__7|SGB84078
SRR33750958.11620403__2.11456445	UniRef90_A0A2V5RFJ6|1__9|SGB52729
SRR33750958.11620914__2.11456951	UniClust90_IPFPHDNG01842|1__4|SGB131926
SRR33750958.11621567__2.11457599	UniClust90_OPLEJCPF03755|1__10|SGB125949
SRR33750958.11622383__2.11458407	UniClust90_CANGFCMM01400|1__5|SGB122683
SRR33750958.11622880__2.11458898	UniClust90_GIDCBJMF00587|1__7|SGB134112
SRR33750958.11622979__2.11458996	UniClust90_EOFGAKMC01218|1__5|SGB84075
SRR33750958.11624139__2.11460145	UniClust90_AGJDNOHG02232|1__6|SGB89423
SRR33750958.11629740__2.11465682	UniClust90_EGCAKLJA00179|1__7|SGB128178
SRR33750958.11630521__2.11466453	UniClust90_IDPAEINK02539|1__3|SGB89725
SRR33750958.11631238__2.11467159	UniClust90_IOFPBIHC03175|1__5|SGB130007
SRR33750958.11630832__2.11466760	UniClust90_FMCCKGAC00869|1__11|SGB122610
SRR33750958.11631448__2.11467367	UniClust90_CHMIEHDJ03578|4__8|SGB56640
SRR33750958.11631700__2.11467614	UniClust90_IFHFCMJI03207|1__7|SGB125699
SRR33750958.11632262__2.11468166	UniClust90_MJJDJADB03672|1__21|SGB130188
SRR33750958.11632613__2.11468514	UniClust90_DAODNPOA00628|1__4|SGB89725
SRR33750958.11633605__2.11469493	UniRef90_A0A1M5S1L6|1__12|SGB11289
SRR33750958.11633923__2.11469804	UniClust90_EHIAFBHG00420|1__9|SGB128778
SRR33750958.11634124__2.11469999	UniClust90_NEMDDJGI01537|1__13|SGB133209
SRR33750958.11633852__2.11469733	UniClust90_NHHHKJJE03544|1__9|SGB125949
SRR33750958.11635972__2.11471823	UniClust90_IOFPBIHC03144|1__11|SGB130007
SRR33750958.11636336__2.11472181	UniClust90_PIJGIFJB00161|1__8|SGB89423
SRR33750958.11636657__2.11472498	UniRef90_A0A2V5QXA7|1__4|SGB52721
SRR33750958.11637452__2.11473288	UniClust90_IOAHNBIK01348|4__10|SGB22102
SRR33750958.11638588__2.11474413	UniClust90_EHFFKAJJ04061|1__4|SGB74780
SRR33750958.11638941__2.11474765	UniClust90_NPNKJHHI00583|1__6|SGB86769
SRR33750958.11641716__2.11477502	UniClust90_EDNFDLAG02239|1__11|SGB84078
SRR33750958.11642073__2.11477854	UniClust90_NOMIGGEC00876|1__9|SGB125949
SRR33750958.11642339__2.11478113	UniClust90_ENBABIAF00632|1__8|SGB128778
SRR33750958.11643735__2.11479490	UniClust90_DJBDGBNB02804|1__3|SGB89725
SRR33750958.11643349__2.11479110	UniClust90_CHMIEHDJ03241|5__12|SGB56640
SRR33750958.11646784__2.11482512	UniClust90_OAHKOOFD01197|1__5|SGB122526
SRR33750958.11647044__2.11482771	UniClust90_FNPCGKEP00588|1__8|SGB84078
SRR33750958.11647227__2.11482951	UniClust90_JJIPPMBI00979|1__5|SGB133090
SRR33750958.11648674__2.11484381	UniClust90_FECOCFCC02174|1__10|SGB128987
SRR33750958.11649315__2.11485016	UniClust90_NOMIGGEC01493|1__17|SGB125949
SRR33750958.11650857__2.11486543	UniClust90_DCJCBMEC03010|1__6|SGB122526
SRR33750958.11650861__2.11486547	UniClust90_EHKFGODG01154|1__15|SGB134112
SRR33750958.11650870__2.11486556	UniClust90_EHKFGODG01154|1__15|SGB134112
SRR33750958.11651296__2.11486979	UniClust90_PPJAIDOO03965|1__7|SGB84075
SRR33750958.11651166__2.11486849	UniRef90_A0A2V5RFJ6|1__9|SGB52729
SRR33750958.11653187__2.11488840	UniClust90_DPLIHBNC00975|1__15|SGB89725
SRR33750958.11656308__2.11491918	UniClust90_DAODNPOA01615|11__19|SGB89725
SRR33750958.11658344__2.11493920	UniClust90_FECOCFCC01935|6__16|SGB128987
SRR33750958.11658718__2.11494287	UniClust90_ACDABMLJ00442|1__7|SGB133090
SRR33750958.11659113__2.11494678	UniClust90_GKIEPFMM02379|1__7|SGB165732
SRR33750958.11662644__2.11498168	UniClust90_IJKGCFNK00493|1__15|SGB131808
SRR33750958.11662928__2.11498451	UniClust90_LGBMFDOL01307|1__14|SGB129206
SRR33750958.11663641__2.11499154	UniClust90_FECOCFCC02174|1__10|SGB128987
SRR33750958.11663946__2.11499459	UniClust90_DIBLBONP01346|1__6|SGB84078
SRR33750958.11664287__2.11499795	UniClust90_DFNEBPNM04425|1__9|SGB61363
SRR33750958.11664717__2.11500221	UniRef90_A0A357CG32|2__6|SGB89423
SRR33750958.11663969__2.11499482	UniClust90_GKIEPFMM02379|1__7|SGB165732
SRR33750958.11665095__2.11500596	UniClust90_HGJNCPHJ05247|1__9|SGB125949
SRR33750958.11665842__2.11501334	UniClust90_DAODNPOA01891|1__8|SGB89725
SRR33750958.11668819__2.11504279	UniClust90_ANKLIGBF01185|1__6|SGB133334
SRR33750958.11669158__2.11504613	UniClust90_ECOHMLGB02481|4__7|SGB56640
SRR33750958.11671224__2.11506663	UniClust90_JMFJJCJA02353|1__8|SGB130007
SRR33750958.11672707__2.11508130	UniClust90_EJAHAFID00878|1__7|SGB130007
SRR33750958.11672729__2.11508152	UniClust90_EJAHAFID00878|1__7|SGB130007
SRR33750958.11673099__2.11508520	UniClust90_IDPAEINK00794|15__25|SGB89725
SRR33750958.11673210__2.11508631	UniClust90_MEABCEIN01483|1__6|SGB84078
SRR33750958.11673920__2.11509332	UniClust90_ACPIABHK01742|1__21|SGB166161
SRR33750958.11674126__2.11509533	UniClust90_ADGGMJFC00353|1__11|SGB74789
SRR33750958.11674422__2.11509825	UniClust90_DEFNONOM00153|1__6|SGB56640
SRR33750958.11675219__2.11510611	UniClust90_EDNFDLAG00321|6__16|SGB84078
SRR33750958.11675507__2.11510897	UniClust90_CLKOHAKG00773|1__7|SGB74789
SRR33750958.11676034__2.11511423	UniClust90_BGDHDLNA05938|1__15|SGB84075
SRR33750958.11675754__2.11511144	UniClust90_DEHNPGMG00716|1__6|SGB89423
SRR33750958.11677387__2.11512758	UniClust90_FCKBNHJJ00265|1__5|SGB86769
SRR33750958.11676968__2.11512350	UniClust90_FCKBNHJJ00265|1__5|SGB86769
SRR33750958.11677709__2.11513077	UniClust90_EJFOFLBH01499|1__4|SGB133091
SRR33750958.11678696__2.11514054	UniClust90_DAODNPOA00539|1__7|SGB89725
SRR33750958.11679249__2.11514602	UniClust90_NOMIGGEC00722|1__16|SGB125949
SRR33750958.11679798__2.11515142	UniClust90_LCIBFGAE01887|1__7|SGB127159
SRR33750958.11680937__2.11516269	UniClust90_NHHHKJJE03728|1__12|SGB125949
SRR33750958.11681405__2.11516733	UniClust90_EJAHAFID04236|1__5|SGB130007
SRR33750958.11681654__2.11516980	UniClust90_KMEALJDO01892|1__4|SGB84078
SRR33750958.11683448__2.11518744	UniClust90_GJEIHIOJ01615|1__5|SGB122526
SRR33750958.11682857__2.11518160	UniClust90_OCJAPFEA04909|1__14|SGB125949
SRR33750958.11683626__2.11518921	UniRef90_A0A2V8AXI4|1__5|SGB24079
SRR33750958.11684135__2.11519426	UniClust90_AICCGNAA02135|1__17|SGB129206
SRR33750958.11685704__2.11520982	UniClust90_PKMOJOJK00426|4__7|SGB84078
SRR33750958.11686819__2.11522092	UniClust90_OOJDGJFL00273|1__3|SGB74789
SRR33750958.11687284__2.11522554	UniClust90_GMEAMNGB01685|6__13|SGB134112
SRR33750958.11687023__2.11522296	UniClust90_BGMDAEJF02420|1__11|SGB122526
SRR33750958.11688470__2.11523726	UniClust90_OCJAPFEA06089|1__9|SGB125949
SRR33750958.11689193__2.11524442	UniRef90_A0A0R3N1C4|3__12|SGB11343
SRR33750958.11690634__2.11525864	UniClust90_EDNFDLAG02139|1__8|SGB84078
SRR33750958.11690819__2.11526048	UniClust90_DAODNPOA01891|1__8|SGB89725
SRR33750958.11690985__2.11526210	UniClust90_CMJGEBLA03514|1__12|SGB89408
SRR33750958.11691678__2.11526896	UniClust90_DIBLBONP00142|1__4|SGB84078
SRR33750958.11693339__2.11528540	UniClust90_GBLMBOPO00547|2__5|SGB133090
SRR33750958.11693423__2.11528623	UniClust90_GBLMBOPO00547|2__5|SGB133090
SRR33750958.11693571__2.11528770	UniClust90_DPLIHBNC01575|1__6|SGB89725
SRR33750958.11695885__2.11531060	UniClust90_DPLIHBNC01178|1__7|SGB89725
SRR33750958.11696180__2.11531350	UniClust90_KMEALJDO01892|1__4|SGB84078
SRR33750958.11697186__2.11532342	UniClust90_OCJAPFEA05159|1__13|SGB125949
SRR33750958.11697911__2.11533060	VDB|0019-0001-0-0000|MV367-c172-c0-c0
SRR33750958.11699922__2.11535033	UniClust90_HGJNCPHJ00274|5__12|SGB125949
SRR33750958.11700251__2.11535355	UniClust90_JHNMEHIJ05018|1__8|SGB56640
SRR33750958.11701826__2.11536908	UniClust90_FNPCGKEP04478|1__6|SGB84078
SRR33750958.11703504__2.11538572	UniRef90_A0A1Q7TGS7|1__12|SGB22169
SRR33750958.11704542__2.11539601	UniClust90_GFFNGEKC01386|1__5|SGB56640
SRR33750958.11704864__2.11539917	UniClust90_GFFNGEKC01386|1__5|SGB56640
SRR33750958.11706402__2.11541437	UniClust90_DPLIHBNC01353|1__10|SGB89725
SRR33750958.11706500__2.11541534	UniClust90_MDGCCGDH01928|1__5|SGB56640
SRR33750958.11706554__2.11541587	UniClust90_OPLEJCPF02846|1__11|SGB125949
SRR33750958.11707006__2.11542033	UniClust90_IJHKGIGD02881|1__9|SGB128471
SRR33750958.11707310__2.11542330	UniClust90_NOMIGGEC00046|1__15|SGB125949
SRR33750958.11706688__2.11541719	UniClust90_PLNJEBMN00829|1__6|SGB133091
SRR33750958.11707973__2.11542991	UniClust90_CKIMIKLI02519|1__21|SGB133129
SRR33750958.11709147__2.11544152	UniClust90_IAFJOFII02173|3__12|SGB134112
SRR33750958.11710201__2.11545192	UniClust90_LLIEHLNH03552|2__10|SGB130007
SRR33750958.11711488__2.11546469	UniClust90_HGJNCPHJ01223|1__14|SGB125949
SRR33750958.11712352__2.11547317	UniClust90_CMHDMJOM00891|1__9|SGB56640
SRR33750958.11714182__2.11549125	UniRef90_A0A0R3KMM6|1__14|SGB11346
SRR33750958.11714924__2.11549862	UniClust90_DPLIHBNC01576|1__6|SGB89725
SRR33750958.11715426__2.11550361	UniClust90_BOKHIPMC01922|1__17|SGB130007
SRR33750958.11715471__2.11550406	UniClust90_GCEPBNKN01125|1__6|SGB122683
SRR33750958.11715948__2.11550877	UniClust90_FOJGPGMP01495|1__5|SGB133334
SRR33750958.11716514__2.11551439	UniClust90_BGMDAEJF02420|1__11|SGB122526
SRR33750958.11717461__2.11552376	UniClust90_EDBNNBOB01009|1__5|SGB56640
SRR33750958.11717692__2.11552602	UniClust90_ENBABIAF00632|1__8|SGB128778
SRR33750958.11718451__2.11553354	UniClust90_BOKHIPMC03200|1__15|SGB130007
SRR33750958.11719044__2.11553942	UniClust90_NPIFNJGA04337|1__7|SGB131926
SRR33750958.11720974__2.11555853	UniClust90_PKMOJOJK00458|1__3|SGB84078
SRR33750958.11721670__2.11556537	UniRef90_A0A1Q7BQI7|1__5|SGB56640
SRR33750958.11721698__2.11556565	UniClust90_KIMIJBHB03517|1__22|SGB126432
SRR33750958.11722080__2.11556944	UniClust90_KIHGAKFE00895|1__8|SGB128778
SRR33750958.11722339__2.11557201	UniRef90_A0A1M5S1L6|1__12|SGB11289
SRR33750958.11722517__2.11557378	UniClust90_OAHKOOFD00542|2__5|SGB122526
SRR33750958.11724015__2.11558862	UniClust90_CHDFPFHK01356|1__13|SGB82801
SRR33750958.11723888__2.11558737	UniClust90_EJFOFLBH01042|3__7|SGB133091
SRR33750958.11727053__2.11561863	UniClust90_AFLGNPJA03673|5__13|SGB122683
SRR33750958.11726813__2.11561626	UniRef90_A0A1Q7BLE5|1__7|SGB73517
SRR33750958.11727274__2.11562081	UniClust90_OCJAPFEA05893|1__11|SGB125949
SRR33750958.11728420__2.11563208	UniClust90_CBDIOHJF00730|1__10|SGB89725
SRR33750958.11729520__2.11564289	UniClust90_GMEAMNGB01471|1__5|SGB134112
SRR33750958.11729894__2.11564660	UniClust90_GMEAMNGB03427|1__6|SGB134112
SRR33750958.11730143__2.11564905	UniClust90_NOMIGGEC01377|1__10|SGB125949
SRR33750958.11732630__2.11567360	UniClust90_JMFJJCJA03494|1__9|SGB130007
SRR33750958.11733358__2.11568070	UniClust90_OCJAPFEA01312|1__8|SGB125949
SRR33750958.11733621__2.11568329	UniClust90_OCJAPFEA01312|1__8|SGB125949
SRR33750958.11734026__2.11568725	UniRef90_A0A2V6DMH7|1__19|SGB22169
SRR33750958.11734673__2.11569367	UniClust90_NOMIGGEC01820|1__15|SGB125949
SRR33750958.11735481__2.11570166	UniRef90_A0A353YCD2|2__5|SGB89423
SRR33750958.11735659__2.11570343	UniClust90_HNHANEGH05527|1__20|SGB193928
SRR33750958.11736687__2.11571355	UniClust90_OOJLFJAP01027|1__6|SGB89423
SRR33750958.11737307__2.11571967	UniRef90_E4HMD4|1__6|SGB16955
SRR33750958.11738467__2.11573102	UniRef90_A0A2V5YTI9|1__13|SGB52714
SRR33750958.11738445__2.11573080	UniClust90_BOKHIPMC02055|1__16|SGB130007
SRR33750958.11738907__2.11573537	UniClust90_HMPPKHGP00588|2__5|SGB133091
SRR33750958.11740068__2.11574685	UniClust90_PLNJEBMN00393|13__18|SGB133091
SRR33750958.11740772__2.11575379	UniClust90_DPJLILCC00732|1__9|SGB89725
SRR33750958.11741283__2.11575884	UniClust90_IJKGCFNK01001|1__14|SGB131808
SRR33750958.11742060__2.11576649	UniClust90_JMFJJCJA02092|1__7|SGB130007
SRR33750958.11742695__2.11577278	UniClust90_MDILPPEF00618|1__5|SGB89423
SRR33750958.11742696__2.11577279	UniClust90_CHMIEHDJ04510|1__7|SGB56640
SRR33750958.11743170__2.11577742	UniClust90_JKONEDMA00373|1__6|SGB130007
SRR33750958.11745246__2.11579793	UniClust90_GIDCBJMF00150|1__12|SGB134112
SRR33750958.11746947__2.11581471	UniClust90_DPJLILCC00136|1__18|SGB89725
SRR33750958.11746353__2.11580884	UniClust90_DPMMEKGE03858|1__14|SGB110890
SRR33750958.11747127__2.11581650	UniClust90_OAGJJAJI01200|1__6|SGB122683
SRR33750958.11749804__2.11584289	UniClust90_IOFPBIHC00789|1__6|SGB130007
SRR33750958.11749898__2.11584383	UniClust90_IOFPBIHC00789|1__6|SGB130007
SRR33750958.11749960__2.11584441	UniRef90_A0A2V5YTI9|1__13|SGB52714
SRR33750958.11750430__2.11584904	UniClust90_DPJLILCC01931|1__5|SGB89725
SRR33750958.11750922__2.11585386	UniRef90_A0A1M5V9M8|1__12|SGB11287
SRR33750958.11752448__2.11586896	UniClust90_EHKFGODG01055|1__3|SGB134112
SRR33750958.11753309__2.11587744	UniClust90_BGMDAEJF01641|12__18|SGB122526
SRR33750958.11754413__2.11588831	UniClust90_LLIEHLNH00245|1__5|SGB130007
SRR33750958.11758812__2.11593177	UniRef90_A0A1Q7B9J9|1__4|SGB56640
SRR33750958.11760739__2.11595073	UniClust90_MEABCEIN01071|1__9|SGB84078
SRR33750958.11760837__2.11595169	UniClust90_NAIAGGFH00182|1__3|SGB122683
SRR33750958.11760582__2.11594916	UniClust90_NAIAGGFH00182|1__3|SGB122683
SRR33750958.11761773__2.11596092	UniClust90_DAODNPOA02649|1__7|SGB89725
SRR33750958.11762202__2.11596516	UniClust90_KIMNEABG00429|1__5|SGB131913
SRR33750958.11762451__2.11596763	UniClust90_EBKBLHBP00790|1__3|SGB133090
SRR33750958.11762972__2.11597278	UniClust90_HMPPKHGP00058|1__4|SGB133091
SRR33750958.11763178__2.11597480	UniClust90_FDPHMLPA00391|1__5|SGB122608
SRR33750958.11763998__2.11598288	UniClust90_GEHFPKBH02110|1__6|SGB84075
SRR33750958.11765412__2.11599681	UniClust90_HNMMCIDG01638|1__7|SGB74789
SRR33750958.11766210__2.11600469	UniClust90_DPJLILCC00751|1__9|SGB89725
SRR33750958.11766480__2.11600738	UniClust90_PIHLJOEE00258|1__13|SGB84075
SRR33750958.11767046__2.11601295	UniClust90_PBFDPDKB03086|1__17|SGB135184
SRR33750958.11767874__2.11602115	UniClust90_FECOCFCC01424|1__14|SGB128987
SRR33750958.11767350__2.11601597	UniClust90_GNADLFLM05279|1__20|SGB126432
SRR33750958.11769301__2.11603524	UniClust90_PJKCPLGD00823|1__5|SGB89423
SRR33750958.11769587__2.11603801	UniClust90_EBKBLHBP00075|1__9|SGB133090
