SRR33750943.4918__1.4833	UniClust90_MKPDLIIB02020|1__8|SGB131913
SRR33750943.12010856__2.11856856	UniClust90_NCLECNJA07105|1__8|SGB94030
SRR33750943.12012078__2.11858066	UniClust90_DOGNCLDH00996|6__10|SGB122608
SRR33750943.12012874__2.11858855	UniClust90_NPONNIIF02075|1__15|SGB125699
SRR33750943.12013686__2.11859653	UniClust90_NPJFIJGC07301|1__28|SGB87341
SRR33750943.12013781__2.11859747	UniClust90_BGDHDLNA04821|1__5|SGB84075
SRR33750943.12014153__2.11860113	UniClust90_DPLIHBNC01543|1__15|SGB89725
SRR33750943.12014226__2.11860184	UniClust90_DPLIHBNC01543|1__15|SGB89725
SRR33750943.12016518__2.11862455	UniClust90_ANDLCEDJ01046|1__14|SGB133091
SRR33750943.12016389__2.11862329	UniClust90_EFMIPELO00218|1__4|SGB56638
SRR33750943.12016491__2.11862428	UniClust90_KJNIOPKL03310|1__5|SGB56638
SRR33750943.12016794__2.11862730	UniClust90_OCJAPFEA00774|1__14|SGB125949
SRR33750943.12017411__2.11863341	UniClust90_IPBGJNGD00190|1__7|SGB89408
SRR33750943.12019386__2.11865295	UniRef90_A0A0R3KMM6|1__14|SGB11346
SRR33750943.12019718__2.11865624	UniClust90_OOJDGJFL02098|1__5|SGB74789
SRR33750943.12020165__2.11866069	UniClust90_BOKHIPMC05698|1__5|SGB130007
SRR33750943.12020965__2.11866857	UniClust90_IKEHPKJF01163|1__7|SGB130045
SRR33750943.12022734__2.11868599	UniClust90_GIDCBJMF00425|2__13|SGB134112
SRR33750943.12023664__2.11869522	UniClust90_OPFCPGGL01137|1__4|SGB89423
SRR33750943.12024560__2.11870407	UniClust90_OPLEJCPF03508|1__23|SGB125949
SRR33750943.12025246__2.11871083	UniRef90_A0A2V7VT21|1__17|SGB24021
SRR33750943.12025611__2.11871445	UniRef90_A0A2A8SBE1|1__7|SGB7708
SRR33750943.12025616__2.11871450	UniRef90_A0A2A8SBE1|1__7|SGB7708
SRR33750943.12025960__2.11871790	UniRef90_A0A2V5SEH4|1__8|SGB52719
SRR33750943.12029923__2.11875717	UniClust90_MEABCEIN01304|1__9|SGB84078
SRR33750943.12031451__2.11877231	UniClust90_JKKHKAPH04135|1__8|SGB89408
SRR33750943.12031899__2.11877675	UniClust90_GDOKDOMH02646|1__14|SGB122610
SRR33750943.12031850__2.11877627	UniClust90_MEABCEIN00530|1__7|SGB84078
SRR33750943.12032179__2.11877949	UniClust90_BOKHIPMC02055|1__16|SGB130007
SRR33750943.12032830__2.11878598	UniClust90_PPJAIDOO03393|1__13|SGB84075
SRR33750943.12032873__2.11878641	UniClust90_JMFJJCJA01596|1__6|SGB130007
SRR33750943.12033477__2.11879239	UniClust90_HDGMGAGN01411|1__4|SGB74789
SRR33750943.12034705__2.11880462	UniClust90_NECMKPAF03679|1__11|SGB89408
SRR33750943.12035065__2.11880819	UniClust90_PEODAMJP00362|1__14|SGB128471
SRR33750943.12036248__2.11881992	UniClust90_JKKHKAPH04849|1__8|SGB89408
SRR33750943.12038987__2.11884698	UniClust90_OCCAFAEL00709|1__4|SGB74789
SRR33750943.12039757__2.11885461	UniClust90_IOFPBIHC00363|10__14|SGB130007
SRR33750943.12040087__2.11885785	UniClust90_GANILFCG01315|1__8|SGB74789
SRR33750943.12040701__2.11886393	UniClust90_MOPOFHCP01214|2__7|SGB89408
SRR33750943.12041515__2.11887200	UniRef90_A0A109JX18|1__8|SGB11143
SRR33750943.12042061__2.11887736	UniRef90_A0A075RE86|1__6|SGB7320
SRR33750943.12042373__2.11888044	UniClust90_OCJAPFEA03298|1__8|SGB125949
SRR33750943.12042410__2.11888081	UniClust90_BOKHIPMC02055|1__16|SGB130007
SRR33750943.12042359__2.11888030	UniClust90_BOKHIPMC02055|1__16|SGB130007
SRR33750943.12043067__2.11888734	UniClust90_EJFOFLBH00165|1__5|SGB133091
SRR33750943.12043137__2.11888804	UniClust90_GKIEPFMM02379|1__7|SGB165732
SRR33750943.12043344__2.11889009	UniRef90_A0A1Q7BK78|1__6|SGB56640
SRR33750943.12043530__2.11889195	VDB|0019-0001-0-0000|MV367-c172-c0-c0
SRR33750943.12043860__2.11889523	UniClust90_OOJDGJFL00994|1__11|SGB74789
SRR33750943.12045449__2.11891092	UniClust90_FNPCGKEP01980|1__8|SGB84078
SRR33750943.12045300__2.11890944	VDB|0019-0001-0-0000|MV367-c172-c0-c0
SRR33750943.12046038__2.11891674	UniClust90_IPBGJNGD03179|1__10|SGB89408
SRR33750943.12046092__2.11891725	UniClust90_EDNFDLAG00321|6__16|SGB84078
SRR33750943.12046367__2.11892000	UniClust90_MEABCEIN01304|1__9|SGB84078
SRR33750943.12048919__2.11894527	UniClust90_BGDHDLNA01148|1__12|SGB84075
SRR33750943.12049787__2.11895388	UniClust90_IPBGJNGD01826|1__6|SGB89408
SRR33750943.12050675__2.11896269	UniClust90_EJAHAFID03661|1__11|SGB130007
SRR33750943.12050760__2.11896353	UniClust90_FFPHGKCO00740|1__4|SGB74789
SRR33750943.12050597__2.11896191	UniRef90_A0A2V5KWI2|3__6|SGB52720
SRR33750943.12055994__2.11901530	UniClust90_OJGLOKOM00748|1__6|SGB84075
SRR33750943.12056084__2.11901618	UniRef90_A0A357CJ98|5__8|SGB89423
SRR33750943.12055930__2.11901466	UniClust90_DIBLBONP02072|3__9|SGB84078
SRR33750943.12059245__2.11904738	UniRef90_A0A1Q7BQ36|1__7|SGB56640
SRR33750943.12059670__2.11905160	UniClust90_GEBNMGEM05028|1__20|SGB110946
SRR33750943.12061395__2.11906864	UniClust90_CBNLCMFD01479|1__7|SGB74789
SRR33750943.12061447__2.11906916	UniClust90_CBNLCMFD00359|1__3|SGB74789
SRR33750943.12061357__2.11906826	UniClust90_CBNLCMFD01479|1__7|SGB74789
SRR33750943.12062592__2.11908047	UniClust90_EDNFDLAG02265|1__12|SGB84078
SRR33750943.12062330__2.11907787	UniClust90_GAPMLLAF06555|1__11|SGB93362
SRR33750943.12063714__2.11909161	UniClust90_HNMMCIDG01020|1__6|SGB74789
SRR33750943.12064860__2.11910299	UniClust90_IABCABEO00418|1__4|SGB74789
SRR33750943.12065157__2.11910592	UniClust90_DPLIHBNC00377|1__16|SGB89725
SRR33750943.12065378__2.11910807	UniClust90_OHNANPPB00545|3__6|SGB74789
SRR33750943.12065700__2.11911125	UniRef90_A0A0R3L6V6|1__8|SGB11345
SRR33750943.12065745__2.11911169	UniClust90_GEHFPKBH01024|1__8|SGB84075
SRR33750943.12067611__2.11913020	UniClust90_JINICEGA01527|1__8|SGB89423
SRR33750943.12067576__2.11912985	UniClust90_OPLEJCPF02167|1__8|SGB125949
SRR33750943.12070185__2.11915561	UniClust90_FECOCFCC01424|1__14|SGB128987
SRR33750943.12070372__2.11915746	UniClust90_BGMDAEJF02353|6__10|SGB122526
SRR33750943.12071086__2.11916453	UniClust90_LOGOHNGJ01801|1__11|SGB126057
SRR33750943.12071118__2.11916485	UniClust90_DIBLBONP01737|1__8|SGB84078
SRR33750943.12071545__2.11916908	UniClust90_EKCLMAKM04286|1__10|SGB89408
SRR33750943.12072190__2.11917540	VDB|0019-0001-0-0000|MV367-c172-c0-c0
SRR33750943.12073225__2.11918566	UniClust90_PKMOJOJK03472|1__9|SGB84078
SRR33750943.12074871__2.11920197	UniClust90_IIHNFEFE04492|1__15|SGB110985
SRR33750943.12076314__2.11921626	UniClust90_IABCABEO00205|1__8|SGB74789
SRR33750943.12076623__2.11921933	UniClust90_BHLGKCAN05273|1__7|SGB56640
SRR33750943.12077604__2.11922905	UniClust90_NHHHKJJE00195|1__9|SGB125949
SRR33750943.12078646__2.11923939	UniClust90_CFNDHIDG04739|1__4|SGB130045
SRR33750943.12078499__2.11923795	VDB|0019-0001-0-0000|MV367-c172-c0-c0
SRR33750943.12079791__2.11925068	UniClust90_OALLKAFI01589|1__6|SGB84078
SRR33750943.12081870__2.11927130	UniRef90_A0A2V6LKS2|1__8|SGB125634
SRR33750943.12081847__2.11927107	UniClust90_GKIEPFMM02379|1__7|SGB165732
SRR33750943.12082823__2.11928065	UniClust90_NECMKPAF03679|1__11|SGB89408
SRR33750943.12083535__2.11928773	UniClust90_FNPCGKEP03897|2__6|SGB84078
SRR33750943.12085520__2.11930738	UniClust90_GMGIGFBN02680|1__10|SGB128987
SRR33750943.12086291__2.11931500	UniClust90_EHFFKAJJ02195|1__5|SGB74780
SRR33750943.12088177__2.11933362	UniClust90_FNPCGKEP05217|4__9|SGB84078
SRR33750943.12088709__2.11933889	UniClust90_NOMIGGEC01433|1__12|SGB125949
SRR33750943.12088915__2.11934093	UniClust90_GFFNGEKC02172|1__6|SGB56640
SRR33750943.12089692__2.11934860	UniClust90_DFFDBJFB01636|1__15|SGB125699
SRR33750943.12090575__2.11935735	UniClust90_HGJNCPHJ01223|1__14|SGB125949
SRR33750943.12095062__2.11940158	UniClust90_MGMAIHDG00116|1__4|SGB128178
SRR33750943.12094937__2.11940035	UniClust90_FNPCGKEP01157|1__6|SGB84078
SRR33750943.12095519__2.11940610	UniRef90_A0A1C6NYA3|1__11|SGB12767
SRR33750943.12095842__2.11940932	UniClust90_CMJGEBLA03480|1__6|SGB89408
SRR33750943.12098985__2.11944038	UniClust90_KMEALJDO00550|3__6|SGB84078
SRR33750943.12099265__2.11944317	UniRef90_A0A125Q4E6|1__8|SGB11143
SRR33750943.12100899__2.11945936	UniClust90_NHHHKJJE03393|1__9|SGB125949
SRR33750943.12101116__2.11946151	UniClust90_IABCABEO02120|1__4|SGB74789
SRR33750943.12102442__2.11947462	UniClust90_NOHGIMHJ01038|1__3|SGB74789
SRR33750943.12103322__2.11948334	UniClust90_OECKFAOL01866|1__5|SGB89423
SRR33750943.12104370__2.11949369	UniClust90_CDCDKIIJ00293|1__5|SGB84331
SRR33750943.12104358__2.11949357	UniClust90_GKIEPFMM02379|1__7|SGB165732
SRR33750943.12105626__2.11950604	UniClust90_NOMIGGEC04463|1__9|SGB125949
SRR33750943.12105675__2.11950653	UniClust90_HGJNCPHJ04583|1__12|SGB125949
SRR33750943.12105450__2.11950432	UniClust90_DAODNPOA01615|11__19|SGB89725
SRR33750943.12106489__2.11951458	UniRef90_A0A2V9AQP5|1__16|SGB71226
SRR33750943.12107496__2.11952456	UniClust90_OECKFAOL00951|1__9|SGB89423
SRR33750943.12108350__2.11953296	UniClust90_EHFFKAJJ04822|1__5|SGB74780
SRR33750943.12112895__2.11957789	UniClust90_OAHKOOFD02502|2__6|SGB122526
SRR33750943.12113065__2.11957959	UniClust90_NOMIGGEC01495|1__12|SGB125949
SRR33750943.12113127__2.11958020	UniClust90_ODHKCIBJ01387|1__4|SGB89423
SRR33750943.12113620__2.11958510	UniClust90_PJKCPLGD02008|1__3|SGB89423
SRR33750943.12114288__2.11959173	UniClust90_IPBGJNGD03523|2__10|SGB89408
SRR33750943.12115701__2.11960566	UniClust90_JFOPKFBK03094|1__5|SGB122683
SRR33750943.12116989__2.11961835	UniRef90_A0A1Q7B621|1__9|SGB56640
SRR33750943.12117600__2.11962444	UniClust90_OLPPFLML00088|1__4|SGB74789
SRR33750943.12119543__2.11964363	UniClust90_OPLEJCPF06182|1__21|SGB125949
SRR33750943.12120420__2.11965232	UniClust90_EDNFDLAG00194|1__6|SGB84078
SRR33750943.12123271__2.11968055	UniClust90_CBDIOHJF04333|1__8|SGB89725
SRR33750943.12123873__2.11968653	UniClust90_HJKNIEHA02993|3__8|SGB89408
SRR33750943.12124879__2.11969651	UniClust90_IMMCPGKG02024|1__20|SGB128778
SRR33750943.12124647__2.11969421	UniClust90_JBMBCDML02521|1__6|SGB89725
SRR33750943.12127492__2.11972234	UniClust90_PMHIIJOP00320|2__7|SGB16955
SRR33750943.12129059__2.11973789	UniClust90_OPLEJCPF04122|1__10|SGB125949
SRR33750943.12129157__2.11973884	UniClust90_NIILFFCI01265|1__5|SGB89423
SRR33750943.12129336__2.11974059	UniClust90_EFGHNDPC03040|1__20|SGB134573
SRR33750943.12131888__2.11976591	UniClust90_PLCOEDNE02523|1__3|SGB125699
SRR33750943.12132883__2.11977577	UniClust90_CGHAKFKK01324|1__5|SGB74789
SRR33750943.12132899__2.11977593	UniClust90_GFFNGEKC01386|1__5|SGB56640
SRR33750943.12135286__2.11979951	UniClust90_OJGLOKOM02885|1__5|SGB84075
SRR33750943.12135383__2.11980048	UniClust90_JCMEFMGF04512|1__5|SGB74780
SRR33750943.12135581__2.11980246	UniClust90_EHFFKAJJ03559|4__7|SGB74780
SRR33750943.12136078__2.11980741	UniClust90_IABCABEO02227|1__8|SGB74789
SRR33750943.12137017__2.11981673	UniClust90_PKCJLHDA02375|1__8|SGB89408
SRR33750943.12137948__2.11982598	UniClust90_PIHLJOEE01374|1__7|SGB84075
SRR33750943.12138703__2.11983348	UniRef90_UPI00103BCB2A|1__5|SGB34619
SRR33750943.12139308__2.11983941	UniClust90_MEABCEIN01411|1__6|SGB84078
SRR33750943.12138492__2.11983138	UniClust90_CBNLCMFD01479|1__7|SGB74789
SRR33750943.12141112__2.11985723	UniClust90_NMFIIEPC00017|1__8|SGB86354
SRR33750943.12141137__2.11985748	UniClust90_IABCABEO02120|1__4|SGB74789
SRR33750943.12141140__2.11985751	UniClust90_CMHDMJOM02009|1__7|SGB56640
SRR33750943.12142416__2.11987017	UniClust90_LLIEHLNH03364|1__5|SGB130007
SRR33750943.12142575__2.11987173	UniClust90_GANILFCG01315|1__8|SGB74789
SRR33750943.12144024__2.11988604	UniClust90_GFFNGEKC01769|1__6|SGB56640
SRR33750943.12144128__2.11988706	UniClust90_OALLKAFI01259|1__7|SGB84078
SRR33750943.12145775__2.11990342	UniRef90_A0A0R3N444|1__11|SGB11343
SRR33750943.12145741__2.11990309	UniRef90_A0A0R3N444|1__11|SGB11343
SRR33750943.12145996__2.11990563	VDB|0019-0001-0-0000|MV367-c172-c0-c0
SRR33750943.12146728__2.11991293	UniClust90_FLDCIHDP02710|1__6|SGB89410
SRR33750943.12148300__2.11992847	UniClust90_EJAHAFID02026|1__8|SGB130007
SRR33750943.12149476__2.11994009	UniClust90_HBCNFADG01134|3__9|SGB74789
SRR33750943.12150196__2.11994725	UniClust90_PFBNAPOO00708|1__4|SGB89423
SRR33750943.12150181__2.11994710	UniClust90_AHPFANAF01707|1__6|SGB133354
SRR33750943.12150873__2.11995390	UniClust90_NOMIGGEC04463|1__9|SGB125949
SRR33750943.12151470__2.11995981	UniClust90_EPNKMJCB01965|3__10|SGB133248
SRR33750943.12152043__2.11996543	UniClust90_INNLFMKA01797|1__5|SGB122683
SRR33750943.12153911__2.11998396	UniClust90_DJBDGBNB01993|1__5|SGB89725
SRR33750943.12154583__2.11999060	UniClust90_OPLEJCPF03046|1__11|SGB125949
SRR33750943.12154533__2.11999010	UniClust90_OECKFAOL00951|1__9|SGB89423
SRR33750943.12155530__2.11999995	UniRef90_UPI000A073046|1__23|SGB29185
SRR33750943.12155679__2.12000144	UniClust90_HGJNCPHJ00520|1__11|SGB125949
SRR33750943.12156978__2.12001422	UniClust90_EJAHAFID04665|1__8|SGB130007
SRR33750943.12157533__2.12001974	UniClust90_CBNLCMFD01479|1__7|SGB74789
SRR33750943.12157716__2.12002157	UniClust90_NMMEDCHE00382|2__8|SGB89423
SRR33750943.12157260__2.12001702	UniClust90_CPDHIADM00671|1__4|SGB74789
SRR33750943.12158873__2.12003295	UniClust90_EJHPGLNK00118|1__5|SGB89423
SRR33750943.12159005__2.12003426	UniClust90_JBMBCDML01525|2__15|SGB89725
SRR33750943.12160261__2.12004666	UniClust90_OPFCPGGL00090|1__3|SGB89423
SRR33750943.12160314__2.12004719	UniClust90_BOKHIPMC02055|1__16|SGB130007
SRR33750943.12162027__2.12006410	UniClust90_DLOKBJPP01834|1__3|SGB131913
SRR33750943.12162217__2.12006599	UniClust90_IABCABEO02227|1__8|SGB74789
SRR33750943.12163461__2.12007830	UniClust90_PEODAMJP01470|1__17|SGB128471
SRR33750943.12163902__2.12008266	UniClust90_DPLIHBNC01542|2__6|SGB89725
SRR33750943.12164241__2.12008602	UniClust90_FIHOKOAF00736|1__4|SGB74789
SRR33750943.12164370__2.12008730	UniClust90_FIHOKOAF00736|1__4|SGB74789
SRR33750943.12164721__2.12009079	UniClust90_JMFJJCJA05080|1__5|SGB130007
SRR33750943.12165113__2.12009466	UniClust90_DIBLBONP01245|1__6|SGB84078
SRR33750943.12165689__2.12010035	UniClust90_CMHDMJOM03759|1__5|SGB56640
SRR33750943.12166380__2.12010719	VDB|0019-0001-0-0000|MV367-c172-c0-c0
SRR33750943.12167353__2.12011678	UniClust90_GBLMBOPO00473|1__6|SGB133090
SRR33750943.12167512__2.12011836	UniClust90_KMEALJDO02797|3__6|SGB84078
SRR33750943.12170404__2.12014696	UniClust90_OPLEJCPF03512|1__15|SGB125949
SRR33750943.12170559__2.12014849	UniRef90_A0A2V6K256|1__6|SGB52719
SRR33750943.12172418__2.12016683	UniClust90_FNPCGKEP00588|1__8|SGB84078
SRR33750943.12173737__2.12017989	UniClust90_NHHHKJJE00017|1__10|SGB125949
SRR33750943.12173951__2.12018201	UniClust90_MDONDNCB00053|1__5|SGB74789
SRR33750943.12174535__2.12018780	UniClust90_KPGCMLFP02027|2__11|SGB89408
SRR33750943.12177284__2.12021498	UniClust90_OPLEJCPF03512|1__15|SGB125949
SRR33750943.12177504__2.12021718	VDB|0019-0001-0-0000|MV367-c172-c0-c0
SRR33750943.12178702__2.12022898	UniClust90_PEMFFBNE01095|1__4|SGB74789
SRR33750943.12178377__2.12022577	UniClust90_PLNJEBMN01421|1__9|SGB133091
SRR33750943.12179125__2.12023318	UniClust90_FCPHDNIE01717|1__4|SGB74780
SRR33750943.12179831__2.12024017	UniClust90_LGBMFDOL02203|1__12|SGB129206
SRR33750943.12180388__2.12024568	UniClust90_OPLEJCPF01349|1__11|SGB125949
SRR33750943.12180547__2.12024726	UniClust90_EJAHAFID03501|1__5|SGB130007
SRR33750943.12180609__2.12024788	UniClust90_OCJAPFEA02293|1__12|SGB125949
SRR33750943.12181025__2.12025201	UniRef90_A0A1Q7BHH1|1__10|SGB56640
SRR33750943.12185926__2.12030048	UniClust90_DLOKBJPP00809|1__6|SGB131913
SRR33750943.12186529__2.12030641	UniClust90_HGJNCPHJ04156|1__8|SGB125949
SRR33750943.12187642__2.12031742	UniClust90_ELIHIKOJ01895|1__4|SGB129853
SRR33750943.12188001__2.12032098	UniClust90_EJAHAFID04664|1__5|SGB130007
SRR33750943.12188232__2.12032325	UniClust90_OPLEJCPF02255|1__8|SGB125949
SRR33750943.12188825__2.12032914	UniClust90_GIMAHFHH00650|1__10|SGB89408
SRR33750943.12188849__2.12032938	UniClust90_GIMAHFHH00650|1__10|SGB89408
SRR33750943.12190204__2.12034274	UniRef90_J2Y9F7|1__9|SGB177723
SRR33750943.12191736__2.12035788	UniClust90_IPBGJNGD01826|1__6|SGB89408
SRR33750943.12194485__2.12038501	UniClust90_HJKNIEHA04363|1__10|SGB89408
SRR33750943.12194980__2.12038991	UniClust90_OJFAJFEC00285|1__4|SGB89423
SRR33750943.12196939__2.12040932	UniClust90_FECOCFCC02113|1__9|SGB128987
SRR33750943.12197064__2.12041055	UniClust90_FECOCFCC02113|1__9|SGB128987
SRR33750943.12198692__2.12042669	UniClust90_DPLIHBNC00784|1__9|SGB89725
SRR33750943.12199751__2.12043719	UniClust90_DHFBAFBN01186|1__13|SGB133121
SRR33750943.12199919__2.12043882	UniClust90_HGJNCPHJ04706|1__10|SGB125949
SRR33750943.12200703__2.12044660	UniClust90_GJBLDLDM02199|1__6|SGB89423
SRR33750943.12200833__2.12044788	UniRef90_UPI00035CD005|1__15|SGB33892
SRR33750943.12203026__2.12046962	UniClust90_JOMGGAEL00115|1__3|SGB74789
SRR33750943.12203191__2.12047125	UniClust90_NOMIGGEC04507|1__10|SGB125949
SRR33750943.12204202__2.12048124	UniClust90_DIBLBONP00224|1__6|SGB84078
SRR33750943.12204275__2.12048194	UniClust90_DIBLBONP00224|1__6|SGB84078
SRR33750943.12204836__2.12048749	UniClust90_IGKPANEM02603|1__10|SGB128987
SRR33750943.12205167__2.12049080	UniClust90_GBLMBOPO00548|2__5|SGB133090
SRR33750943.12208397__2.12052266	UniClust90_CAGCLOCO01573|1__5|SGB89423
SRR33750943.12208716__2.12052578	UniClust90_FECOCFCC03242|10__22|SGB128987
SRR33750943.12209817__2.12053670	UniClust90_OCJAPFEA04975|1__10|SGB125949
SRR33750943.12211775__2.12055596	UniClust90_EDNFDLAG02089|1__15|SGB84078
SRR33750943.12213820__2.12057599	UniClust90_GHPINBAM01358|1__9|SGB84331
SRR33750943.12216359__2.12060111	UniClust90_OCJAPFEA04719|1__9|SGB125949
SRR33750943.12217685__2.12061421	UniClust90_AGBJGNAA01018|1__7|SGB74789
SRR33750943.12219049__2.12062771	UniClust90_GJEIHIOJ02339|1__7|SGB122526
SRR33750943.12219354__2.12063073	UniClust90_HDGMGAGN01242|1__5|SGB74789
SRR33750943.12220386__2.12064095	UniClust90_KLKIDEGO00699|1__15|SGB62198
SRR33750943.12220456__2.12064165	UniClust90_JKKHKAPH03292|2__8|SGB89408
SRR33750943.12223295__2.12066974	UniClust90_KMBCNKEG00648|1__3|SGB56638
SRR33750943.12223588__2.12067266	UniClust90_AKGMNCHP02638|7__13|SGB29100
SRR33750943.12223722__2.12067399	UniClust90_BOKHIPMC03200|1__15|SGB130007
SRR33750943.12223753__2.12067429	UniRef90_A0A1Q7B6K8|1__6|SGB56640
SRR33750943.12223958__2.12067632	UniClust90_CGHAKFKK00814|1__6|SGB74789
SRR33750943.12224211__2.12067883	UniClust90_HFDFHOBL01291|1__6|SGB74789
SRR33750943.12224741__2.12068405	UniClust90_IOFPBIHC03296|1__5|SGB130007
SRR33750943.12224718__2.12068382	UniClust90_DBBCBONN03827|1__22|SGB126432
SRR33750943.12226634__2.12070279	UniClust90_KIMIJBHB00348|1__21|SGB126432
SRR33750943.12227210__2.12070846	UniClust90_EGGMCINA01675|1__28|SGB131808
SRR33750943.12227861__2.12071489	UniClust90_JKKHKAPH01692|1__13|SGB89408
SRR33750943.12229001__2.12072623	UniClust90_BGMDAEJF02455|4__8|SGB122526
SRR33750943.12230015__2.12073623	UniClust90_HJKNIEHA03365|1__10|SGB89408
SRR33750943.12230954__2.12074554	UniClust90_FNPCGKEP02888|2__9|SGB84078
SRR33750943.12231135__2.12074735	UniClust90_DMCDKPDB02080|1__5|SGB89423
SRR33750943.12231168__2.12074767	UniClust90_PJMNFEMD01304|1__5|SGB133323
SRR33750943.12230462__2.12074067	UniRef90_W1SAR0|2__13|SGB154096
SRR33750943.12232096__2.12075683	UniClust90_AGBJGNAA00057|1__5|SGB74789
SRR33750943.12234037__2.12077604	UniClust90_NECMKPAF02114|1__23|SGB89408
SRR33750943.12234729__2.12078288	UniClust90_BOKHIPMC02014|1__6|SGB130007
SRR33750943.12236330__2.12079879	UniClust90_DCJCBMEC03730|1__6|SGB122526
SRR33750943.12239062__2.12082573	UniClust90_AGBJGNAA01018|1__7|SGB74789
SRR33750943.12240969__2.12084461	UniClust90_PIJGIFJB02755|1__4|SGB89423
SRR33750943.12241879__2.12085362	UniRef90_A0A1Q7BQQ4|1__5|SGB56640
SRR33750943.12243367__2.12086835	UniClust90_FNPCGKEP00622|14__24|SGB84078
SRR33750943.12243739__2.12087204	UniClust90_OALLKAFI00141|1__16|SGB84078
SRR33750943.12246471__2.12089904	UniClust90_DJBDGBNB01635|1__6|SGB89725
SRR33750943.12247601__2.12091016	UniClust90_BHLGKCAN02241|1__6|SGB56640
SRR33750943.12248043__2.12091452	UniClust90_OALLKAFI00543|1__7|SGB84078
SRR33750943.12248506__2.12091912	UniClust90_CJJELLGD02026|1__5|SGB84331
SRR33750943.12248549__2.12091954	UniClust90_NOMIGGEC00036|1__12|SGB125949
SRR33750943.12248029__2.12091438	UniClust90_LLIEHLNH02915|1__12|SGB130007
SRR33750943.12248773__2.12092177	UniClust90_CJJELLGD02026|1__5|SGB84331
SRR33750943.12249503__2.12092898	UniClust90_HGJNCPHJ01094|1__14|SGB125949
SRR33750943.12250682__2.12094056	UniClust90_GBLMBOPO02263|7__12|SGB133090
SRR33750943.12251104__2.12094474	UniClust90_FLDCIHDP01615|1__3|SGB89410
SRR33750943.12251896__2.12095263	UniRef90_A0A1Q7B4C1|1__9|SGB56640
SRR33750943.12253376__2.12096726	UniClust90_HGJNCPHJ01683|1__9|SGB125949
SRR33750943.12253728__2.12097073	UniClust90_KPGCMLFP01508|1__7|SGB89408
SRR33750943.12255554__2.12098870	UniClust90_MEOCLMPA01237|2__5|SGB122608
SRR33750943.12255894__2.12099204	UniRef90_A0A2V5M5A1|1__20|SGB52717
SRR33750943.12256557__2.12099854	UniClust90_GFHGLNMO00861|1__5|SGB133091
SRR33750943.12257356__2.12100644	UniRef90_UPI000E649BC4|1__13|SGB31876
SRR33750943.12257283__2.12100571	UniClust90_GIMCJKIF01966|1__8|SGB205845
SRR33750943.12260199__2.12103444	UniClust90_PFBNAPOO01280|1__9|SGB89423
SRR33750943.12260404__2.12103648	UniClust90_JEHCBLFF00733|1__4|SGB74789
SRR33750943.12260900__2.12104134	UniClust90_CEIBDEKO00858|11__16|SGB133121
SRR33750943.12266644__2.12109810	UniClust90_LLIEHLNH03282|1__7|SGB130007
SRR33750943.12268201__2.12111338	UniClust90_PIJGIFJB02755|1__4|SGB89423
SRR33750943.12269445__2.12112562	UniRef90_A0A2V5ZJ51|1__4|SGB52717
SRR33750943.12270183__2.12113291	UniClust90_HNMMCIDG01638|1__7|SGB74789
SRR33750943.12271999__2.12115094	UniClust90_EJAHAFID02026|1__8|SGB130007
SRR33750943.12272341__2.12115433	UniClust90_CGFNKGAM03440|1__15|SGB93025
SRR33750943.12272967__2.12116050	UniClust90_GBLMBOPO00473|1__6|SGB133090
SRR33750943.12272987__2.12116070	UniRef90_A0A2V5M5A1|1__20|SGB52717
SRR33750943.12273569__2.12116648	UniClust90_IJHKGIGD00888|1__8|SGB128471
SRR33750943.12276167__2.12119218	UniClust90_EEIJMLBL03897|1__17|SGB126100
SRR33750943.12277138__2.12120171	UniClust90_BKEMCFBC01545|3__7|SGB131913
SRR33750943.12278225__2.12121247	UniClust90_LGBMFDOL03403|1__17|SGB129206
SRR33750943.12281649__2.12124634	UniClust90_EDNFDLAG02139|1__8|SGB84078
SRR33750943.12281612__2.12124599	VDB|0019-0001-0-0000|MV367-c172-c0-c0
SRR33750943.12283300__2.12126258	UniClust90_FNPCGKEP00328|1__6|SGB84078
