SRR33750947.51__1.51	UniRef90_UPI0004982413|1__12|SGB31998
SRR33750947.16981638__2.16802758	UniClust90_BOKHIPMC05186|1__5|SGB130007
SRR33750947.16981803__2.16802921	UniClust90_MEABCEIN01304|1__9|SGB84078
SRR33750947.16982319__2.16803431	UniClust90_NABJMNEK01228|2__6|SGB89423
SRR33750947.16982510__2.16803621	UniClust90_PFBNAPOO01280|1__9|SGB89423
SRR33750947.16982593__2.16803702	UniClust90_IDPAEINK00639|1__5|SGB89725
SRR33750947.16982995__2.16804099	UniClust90_KMEALJDO01798|1__7|SGB84078
SRR33750947.16983325__2.16804426	UniClust90_OHKKNMDA01584|2__6|SGB122683
SRR33750947.16983437__2.16804538	UniClust90_KMEALJDO00397|1__6|SGB84078
SRR33750947.16985458__2.16806541	UniClust90_IDPAEINK02213|7__13|SGB89725
SRR33750947.16985707__2.16806788	UniClust90_FFPHGKCO00270|1__5|SGB74789
SRR33750947.16986446__2.16807519	UniClust90_INNLFMKA00449|1__5|SGB122683
SRR33750947.16987129__2.16808194	UniClust90_EJAHAFID02924|1__9|SGB130007
SRR33750947.16987980__2.16809035	UniClust90_GMEAMNGB01996|1__11|SGB134112
SRR33750947.16988358__2.16809412	UniRef90_A0A2V5RD29|1__7|SGB52719
SRR33750947.16988383__2.16809437	UniClust90_LGBMFDOL02208|1__18|SGB129206
SRR33750947.16988930__2.16809979	UniClust90_PPDCKKGL00371|1__3|SGB133090
SRR33750947.16990127__2.16811165	UniClust90_CKDECKMG01211|1__15|SGB133121
SRR33750947.16991123__2.16812149	UniClust90_HGAMACDH01567|1__14|SGB128778
SRR33750947.16992221__2.16813238	UniClust90_CHLBPEBB01237|1__6|SGB89725
SRR33750947.16992472__2.16813487	UniClust90_OELLCOID01621|1__13|SGB128218
SRR33750947.16992048__2.16813067	UniClust90_NHHHKJJE00913|1__11|SGB125949
SRR33750947.16992892__2.16813905	UniClust90_FNPCGKEP01305|1__7|SGB84078
SRR33750947.16993448__2.16814457	UniClust90_EHIAFBHG01758|1__12|SGB128778
SRR33750947.16993684__2.16814691	UniClust90_DHFBAFBN00766|1__8|SGB133121
SRR33750947.16994181__2.16815180	UniClust90_MEABCEIN00375|1__5|SGB84078
SRR33750947.16995370__2.16816357	UniClust90_EJAHAFID00956|3__9|SGB130007
SRR33750947.16995907__2.16816892	UniClust90_CBNLCMFD00766|1__4|SGB74789
SRR33750947.16999376__2.16820334	UniClust90_JFOPKFBK03306|1__8|SGB122683
SRR33750947.16999396__2.16820354	UniClust90_JHNMEHIJ05018|1__8|SGB56640
SRR33750947.17000139__2.16821088	UniRef90_A0A2V5RH20|1__7|SGB52719
SRR33750947.17001279__2.16822220	VDB|0019-0001-0-0000|MV367-c172-c0-c0
SRR33750947.17002054__2.16822983	UniClust90_OCJAPFEA04785|1__10|SGB125949
SRR33750947.17002788__2.16823708	UniClust90_OPLEJCPF04794|1__13|SGB125949
SRR33750947.17002752__2.16823673	UniClust90_ABBOHGOG00617|1__6|SGB89410
SRR33750947.17005033__2.16825935	UniClust90_MEABCEIN01476|1__16|SGB84078
SRR33750947.17005017__2.16825919	UniClust90_MEABCEIN01476|1__16|SGB84078
SRR33750947.17005291__2.16826192	UniRef90_A0A1Q7BCH6|1__17|SGB73517
SRR33750947.17007187__2.16828075	UniClust90_HONJHDII02571|2__10|SGB73697
SRR33750947.17008502__2.16829380	UniClust90_IBMDDACE01328|1__8|SGB128778
SRR33750947.17009262__2.16830135	UniClust90_DJBDGBNB01296|2__5|SGB89725
SRR33750947.17009562__2.16830431	UniClust90_CMHDMJOM02394|1__5|SGB56640
SRR33750947.17009988__2.16830852	UniClust90_OPFCPGGL00889|1__7|SGB89423
SRR33750947.17010165__2.16831029	UniClust90_NHHHKJJE02677|1__11|SGB125949
SRR33750947.17010896__2.16831753	UniClust90_GKIEPFMM02379|1__7|SGB165732
SRR33750947.17012012__2.16832857	UniClust90_ENBABIAF01149|1__9|SGB128778
SRR33750947.17012140__2.16832984	UniClust90_GHPINBAM01079|1__7|SGB84331
SRR33750947.17013481__2.16834303	UniClust90_LLIEHLNH02915|1__12|SGB130007
SRR33750947.17016169__2.16836969	UniClust90_GFFNGEKC03887|1__6|SGB56640
SRR33750947.17018219__2.16838997	UniClust90_BPNLEABE02535|1__7|SGB89423
SRR33750947.17019411__2.16840181	UniClust90_OPLEJCPF04794|1__13|SGB125949
SRR33750947.17020647__2.16841409	UniClust90_IOFPBIHC00612|1__5|SGB130007
SRR33750947.17021474__2.16842226	UniClust90_MDGCCGDH03758|1__9|SGB56640
SRR33750947.17021890__2.16842636	UniRef90_A0A1Q7BQQ4|1__5|SGB56640
SRR33750947.17022596__2.16843331	UniRef90_A0A2V6GZF1|1__3|SGB52714
SRR33750947.17023816__2.16844545	UniClust90_ENBABIAF00187|1__7|SGB128778
SRR33750947.17024557__2.16845279	UniClust90_DAODNPOA02649|1__7|SGB89725
SRR33750947.17024714__2.16845436	UniClust90_PJKCPLGD01356|1__8|SGB89423
SRR33750947.17025781__2.16846496	UniClust90_HJKNIEHA02522|1__7|SGB89408
SRR33750947.17025228__2.16845945	UniClust90_NHHHKJJE01013|1__8|SGB125949
SRR33750947.17025860__2.16846575	UniClust90_MNDMKJNN01323|1__4|SGB89423
SRR33750947.17026429__2.16847136	UniClust90_NMMPJMDJ01774|1__7|SGB122683
SRR33750947.17026842__2.16847547	UniClust90_NLMPKCAO04472|1__7|SGB73718
SRR33750947.17027613__2.16848312	UniClust90_IAFJOFII00031|1__9|SGB134112
SRR33750947.17028616__2.16849301	UniClust90_NOMIGGEC00360|1__17|SGB125949
SRR33750947.17031760__2.16852422	UniClust90_CMJGEBLA00550|1__9|SGB89408
SRR33750947.17032091__2.16852751	UniClust90_EDNFDLAG00321|6__16|SGB84078
SRR33750947.17032639__2.16853296	UniClust90_CGHAKFKK00585|6__10|SGB74789
SRR33750947.17033176__2.16853830	UniClust90_OPLEJCPF02846|1__11|SGB125949
SRR33750947.17033177__2.16853831	UniClust90_LLIEHLNH00026|1__10|SGB130007
SRR33750947.17034005__2.16854656	UniClust90_IDPAEINK00794|1__8|SGB89725
SRR33750947.17034468__2.16855115	UniClust90_DPJLILCC01622|1__9|SGB89725
SRR33750947.17035629__2.16856268	UniClust90_DEFNONOM00153|1__6|SGB56640
SRR33750947.17036581__2.16857215	UniRef90_A0A1Q7BI03|2__7|SGB56640
SRR33750947.17036988__2.16857619	UniClust90_NHHHKJJE00913|1__11|SGB125949
SRR33750947.17037616__2.16858245	UniRef90_UPI00103C33E9|1__10|SGB34619
SRR33750947.17037909__2.16858537	UniClust90_OPLEJCPF01349|1__11|SGB125949
SRR33750947.17038722__2.16859336	UniClust90_IABCABEO02190|1__5|SGB74789
SRR33750947.17039003__2.16859615	UniClust90_GIDCBJMF00462|1__6|SGB134112
SRR33750947.17039335__2.16859943	UniClust90_HGJNCPHJ04065|1__12|SGB125949
SRR33750947.17039484__2.16860092	UniClust90_JCMEFMGF02106|1__9|SGB74780
SRR33750947.17040282__2.16860879	UniClust90_OOJLFJAP01027|1__6|SGB89423
SRR33750947.17040355__2.16860951	UniClust90_OOJLFJAP01027|1__6|SGB89423
SRR33750947.17040699__2.16861292	UniClust90_LOJABAAN02745|1__4|SGB23744
SRR33750947.17040370__2.16860966	UniClust90_OOJLFJAP01027|1__6|SGB89423
SRR33750947.17041795__2.16862382	UniRef90_A0A357CGK3|1__4|SGB133091
SRR33750947.17041949__2.16862532	UniClust90_JBMBCDML02119|1__6|SGB89725
SRR33750947.17042399__2.16862980	UniClust90_MADMLNLG01808|1__6|SGB89423
SRR33750947.17044752__2.16865307	UniClust90_DJFHEFAJ01085|1__5|SGB89423
SRR33750947.17045459__2.16866009	UniClust90_NHHHKJJE01704|1__11|SGB125949
SRR33750947.17048361__2.16868891	UniClust90_PLNJEBMN00393|13__18|SGB133091
SRR33750947.17048456__2.16868986	UniClust90_NMMIMHEL00039|1__5|SGB122683
SRR33750947.17048479__2.16869009	UniClust90_GEHFPKBH00352|1__6|SGB84075
SRR33750947.17049182__2.16869709	UniClust90_OPLEJCPF01504|1__12|SGB125949
SRR33750947.17049325__2.16869852	UniClust90_GFHGLNMO01320|1__11|SGB133091
SRR33750947.17049485__2.16870010	UniClust90_HGAMACDH02083|1__7|SGB128778
SRR33750947.17049496__2.16870021	UniClust90_CMHDMJOM04085|1__6|SGB56640
SRR33750947.17051035__2.16871542	UniClust90_DPJLILCC01391|1__9|SGB89725
SRR33750947.17052246__2.16872744	UniClust90_OJGLOKOM02225|1__9|SGB84075
SRR33750947.17052653__2.16873148	UniClust90_OOEGEEHK03095|1__17|SGB176433
SRR33750947.17052759__2.16873253	UniClust90_EHIAFBHG01587|1__9|SGB128778
SRR33750947.17053768__2.16874251	UniClust90_MELOLLPK00047|1__5|SGB133334
SRR33750947.17054400__2.16874877	UniClust90_CHMIEHDJ01175|1__8|SGB56640
SRR33750947.17054599__2.16875074	UniClust90_PLNJEBMN00915|1__5|SGB133091
SRR33750947.17054698__2.16875172	UniClust90_GFHGLNMO01409|5__18|SGB133091
SRR33750947.17054767__2.16875241	UniClust90_HJKNIEHA01810|1__7|SGB89408
SRR33750947.17054795__2.16875269	UniClust90_IDPAEINK00794|15__25|SGB89725
SRR33750947.17055116__2.16875587	UniClust90_OJGLOKOM00306|1__7|SGB84075
SRR33750947.17055612__2.16876073	UniClust90_BOKHIPMC05538|1__12|SGB130007
SRR33750947.17055820__2.16876276	UniClust90_EJHPGLNK01677|1__5|SGB89423
SRR33750947.17056044__2.16876494	UniClust90_EBKBLHBP00075|1__9|SGB133090
SRR33750947.17056093__2.16876543	UniClust90_EBKBLHBP00075|1__9|SGB133090
SRR33750947.17056739__2.16877178	UniClust90_PLNJEBMN01421|1__9|SGB133091
SRR33750947.17058044__2.16878474	UniClust90_NHHHKJJE00017|1__10|SGB125949
SRR33750947.17058259__2.16878689	UniClust90_NHHHKJJE00017|1__10|SGB125949
SRR33750947.17059561__2.16879981	UniClust90_LJMOGHMP00294|1__12|SGB128778
SRR33750947.17060820__2.16881231	UniClust90_JBMBCDML01525|2__15|SGB89725
SRR33750947.17061375__2.16881780	UniClust90_DJBDGBNB01297|1__5|SGB89725
SRR33750947.17061611__2.16882013	UniClust90_IBMDDACE00639|1__15|SGB128778
SRR33750947.17061459__2.16881862	UniClust90_OLOPLBMO05166|1__10|SGB89694
SRR33750947.17062356__2.16882749	UniClust90_BOKHIPMC01922|1__17|SGB130007
SRR33750947.17062556__2.16882948	UniClust90_JMFJJCJA04630|1__13|SGB130007
SRR33750947.17062607__2.16882998	UniClust90_JMFJJCJA04630|1__13|SGB130007
SRR33750947.17063241__2.16883622	UniClust90_NABJMNEK01194|1__4|SGB89423
SRR33750947.17063428__2.16883808	UniClust90_BOKHIPMC05186|1__5|SGB130007
SRR33750947.17066165__2.16886518	UniClust90_OPLEJCPF04736|1__13|SGB125949
SRR33750947.17066271__2.16886622	UniRef90_A0A1Q7BHY6|1__8|SGB56640
SRR33750947.17066407__2.16886756	UniClust90_GBLMBOPO01054|11__16|SGB133090
SRR33750947.17066625__2.16886974	UniClust90_GBLMBOPO01054|11__16|SGB133090
SRR33750947.17067335__2.16887674	UniClust90_OPLEJCPF02168|1__9|SGB125949
SRR33750947.17067360__2.16887699	UniClust90_FPGDCGCP01935|1__4|SGB89423
SRR33750947.17067434__2.16887772	UniClust90_NOMIGGEC04463|1__9|SGB125949
SRR33750947.17067515__2.16887853	UniClust90_KIMNEABG03302|1__11|SGB131913
SRR33750947.17067729__2.16888066	UniClust90_EKCLMAKM04040|1__11|SGB89408
SRR33750947.17068209__2.16888545	UniClust90_IDPAEINK00794|1__8|SGB89725
SRR33750947.17068401__2.16888736	UniRef90_A0A2V5MJ28|3__7|SGB52717
SRR33750947.17068812__2.16889144	UniClust90_NOMIGGEC00046|1__15|SGB125949
SRR33750947.17069800__2.16890119	UniClust90_OKNLNMAL02402|1__13|SGB133129
SRR33750947.17070045__2.16890364	UniClust90_OCJAPFEA04909|1__14|SGB125949
SRR33750947.17071384__2.16891687	UniClust90_IJKGCFNK01664|1__15|SGB131808
SRR33750947.17071567__2.16891868	UniClust90_NOMIGGEC04447|1__10|SGB125949
SRR33750947.17072596__2.16892882	UniRef90_A0A3D5DM36|1__8|SGB130007
SRR33750947.17073242__2.16893520	UniClust90_DPJLILCC02530|1__9|SGB89725
SRR33750947.17074906__2.16895168	UniClust90_IAFJOFII00242|1__9|SGB134112
SRR33750947.17077043__2.16897286	UniRef90_A0A345ZRR0|1__7|SGB89408
SRR33750947.17078138__2.16898373	UniClust90_JFOPKFBK01276|1__4|SGB122683
SRR33750947.17078139__2.16898374	UniClust90_EDDDEINJ00436|1__6|SGB89423
SRR33750947.17078550__2.16898781	UniClust90_DPLIHBNC01574|1__5|SGB89725
SRR33750947.17078556__2.16898787	UniClust90_DPLIHBNC01574|1__5|SGB89725
SRR33750947.17078932__2.16899162	UniClust90_NIILFFCI00215|1__4|SGB89423
SRR33750947.17079858__2.16900082	UniClust90_GHPINBAM01392|1__4|SGB84331
SRR33750947.17080373__2.16900590	UniClust90_ENIJJHJO00119|1__5|SGB128668
SRR33750947.17080847__2.16901059	UniClust90_JMFJJCJA02397|1__12|SGB130007
SRR33750947.17081032__2.16901243	UniClust90_DEHNPGMG00163|1__7|SGB89423
SRR33750947.17082184__2.16902386	UniClust90_ENBABIAF01763|1__10|SGB128778
SRR33750947.17082371__2.16902572	UniClust90_IOFPBIHC00789|1__6|SGB130007
SRR33750947.17083578__2.16903766	UniClust90_DPJLILCC00732|1__9|SGB89725
SRR33750947.17083947__2.16904132	UniClust90_CHLBPEBB00072|1__8|SGB89725
SRR33750947.17084582__2.16904764	UniClust90_EDNFDLAG02666|1__4|SGB84078
SRR33750947.17086120__2.16906286	UniClust90_OCJAPFEA01311|1__9|SGB125949
SRR33750947.17086070__2.16906237	UniClust90_GKIEPFMM02379|1__7|SGB165732
SRR33750947.17086526__2.16906683	UniClust90_HGJNCPHJ01094|1__14|SGB125949
SRR33750947.17087078__2.16907225	UniClust90_EJAHAFID03066|1__6|SGB130007
SRR33750947.17087240__2.16907387	UniClust90_KMEALJDO00824|1__6|SGB84078
SRR33750947.17087264__2.16907411	UniClust90_IOFPBIHC01994|1__9|SGB130007
SRR33750947.17087680__2.16907824	UniClust90_OPLEJCPF00147|1__22|SGB125949
SRR33750947.17089124__2.16909253	UniClust90_DJBDGBNB01292|2__8|SGB89725
SRR33750947.17087975__2.16908117	UniClust90_PKMOJOJK00458|1__3|SGB84078
SRR33750947.17089508__2.16909635	UniClust90_DJBDGBNB01292|2__8|SGB89725
SRR33750947.17089509__2.16909636	UniClust90_GIMAHFHH01502|1__15|SGB89408
SRR33750947.17089796__2.16909922	UniClust90_HNBLJKFC01396|6__15|SGB128778
SRR33750947.17090135__2.16910260	UniClust90_CMHDMJOM02009|1__7|SGB56640
SRR33750947.17090304__2.16910427	UniClust90_IOFPBIHC00448|1__6|SGB130007
SRR33750947.17090856__2.16910977	UniClust90_EKCLMAKM04885|1__7|SGB89408
SRR33750947.17093852__2.16913946	UniClust90_HGJNCPHJ01683|1__9|SGB125949
SRR33750947.17094015__2.16914108	UniClust90_IBMDDACE00385|1__8|SGB128778
SRR33750947.17096301__2.16916375	UniClust90_PJBHHLBH00977|1__3|SGB74789
SRR33750947.17097339__2.16917402	UniClust90_BOKHIPMC05538|1__12|SGB130007
SRR33750947.17097374__2.16917437	UniClust90_DPLIHBNC01350|1__9|SGB89725
SRR33750947.17098814__2.16918860	UniRef90_A0A2V5QSJ6|1__4|SGB52720
SRR33750947.17100994__2.16921031	UniClust90_IGKPANEM01975|1__9|SGB128987
SRR33750947.17101908__2.16921937	UniClust90_MCHBMHCF00160|1__5|SGB176402
SRR33750947.17102125__2.16922152	UniClust90_FOPPOOFM04298|1__12|SGB130183
SRR33750947.17102212__2.16922238	UniRef90_A0A3N0DXN9|1__19|SGB34142
SRR33750947.17102611__2.16922633	UniClust90_JMFJJCJA05536|1__5|SGB130007
SRR33750947.17102966__2.16922985	UniClust90_HGAMACDH01692|1__9|SGB128778
SRR33750947.17102756__2.16922776	UniClust90_EGGMCINA02677|1__26|SGB131808
SRR33750947.17103846__2.16923851	UniClust90_MDONDNCB00053|1__5|SGB74789
SRR33750947.17104383__2.16924385	UniClust90_EDNFDLAG01889|1__3|SGB84078
SRR33750947.17105490__2.16925484	UniClust90_DPJLILCC00535|1__15|SGB89725
SRR33750947.17105835__2.16925827	UniClust90_DIBLBONP01737|1__8|SGB84078
SRR33750947.17105373__2.16925367	UniClust90_IOFPBIHC00132|2__7|SGB130007
SRR33750947.17106363__2.16926350	UniClust90_PICJGFGP02349|1__4|SGB89423
SRR33750947.17107951__2.16927924	UniClust90_EDNFDLAG01054|1__5|SGB84078
SRR33750947.17107997__2.16927970	UniClust90_GFFNGEKC01100|1__6|SGB56640
SRR33750947.17108089__2.16928062	UniClust90_IMMCPGKG02090|1__9|SGB128778
SRR33750947.17109678__2.16929641	UniRef90_A0A2V5RFJ6|1__9|SGB52729
SRR33750947.17109935__2.16929896	UniClust90_KIMNEABG01542|1__5|SGB131913
SRR33750947.17110424__2.16930376	UniClust90_NOMIGGEC00876|1__9|SGB125949
SRR33750947.17110659__2.16930610	UniRef90_A0A3N5V553|1__3|SGB74789
SRR33750947.17112743__2.16932680	UniClust90_AOMEFECO01297|3__10|SGB133090
SRR33750947.17113271__2.16933199	UniClust90_BGDHDLNA04491|1__13|SGB84075
SRR33750947.17115137__2.16935053	VDB|0019-0001-0-0000|MV367-c172-c0-c0
SRR33750947.17115487__2.16935395	UniClust90_EKCLMAKM02119|1__8|SGB89408
SRR33750947.17115581__2.16935489	UniClust90_NJNOLCPJ01552|1__6|SGB69553
SRR33750947.17116853__2.16936750	UniClust90_LJMOGHMP00392|1__12|SGB128778
SRR33750947.17116937__2.16936833	UniClust90_NOGJJOAE02457|1__11|SGB128677
SRR33750947.17117564__2.16937454	UniRef90_A0A1Q7BT39|1__6|SGB56640
SRR33750947.17117725__2.16937612	UniRef90_A0A1Q7BTM1|1__4|SGB56640
SRR33750947.17118762__2.16938642	UniClust90_LGJBDPMI01582|1__16|SGB133334
SRR33750947.17118731__2.16938611	UniClust90_EDNFDLAG02265|1__12|SGB84078
SRR33750947.17118747__2.16938627	UniClust90_OOJDGJFL02188|3__9|SGB74789
SRR33750947.17119595__2.16939468	UniClust90_IOFPBIHC03266|1__6|SGB130007
SRR33750947.17120161__2.16940027	UniClust90_GFHGLNMO01320|1__11|SGB133091
SRR33750947.17120810__2.16940671	UniClust90_GEHFPKBH03669|1__6|SGB84075
SRR33750947.17121038__2.16940897	UniRef90_A0A2U3QBD3|1__3|SGB24391
SRR33750947.17120815__2.16940676	UniClust90_OPLEJCPF01918|1__10|SGB125949
SRR33750947.17122247__2.16942098	UniClust90_KIHGAKFE01694|1__13|SGB128778
SRR33750947.17122432__2.16942282	UniClust90_MKPDLIIB01828|1__10|SGB131913
SRR33750947.17123655__2.16943498	UniClust90_EJAHAFID04658|1__9|SGB130007
SRR33750947.17123789__2.16943631	UniClust90_EJAHAFID04658|1__9|SGB130007
SRR33750947.17123894__2.16943735	UniClust90_IOFPBIHC03296|1__5|SGB130007
SRR33750947.17125034__2.16944865	UniClust90_EDNFDLAG00998|1__4|SGB84078
SRR33750947.17124944__2.16944776	UniRef90_A0A2V5M5A1|1__20|SGB52717
SRR33750947.17125350__2.16945178	UniClust90_DJBDGBNB03147|1__4|SGB89725
SRR33750947.17124871__2.16944703	UniClust90_IOFPBIHC02652|1__5|SGB130007
SRR33750947.17127138__2.16946952	UniClust90_DCJCBMEC03349|2__9|SGB122526
SRR33750947.17127225__2.16947039	UniClust90_IOFPBIHC00783|1__6|SGB130007
SRR33750947.17127252__2.16947066	UniClust90_OCJAPFEA05355|1__8|SGB125949
SRR33750947.17128373__2.16948176	UniClust90_LLIEHLNH03552|2__10|SGB130007
SRR33750947.17128831__2.16948631	UniClust90_NHHHKJJE02555|1__9|SGB125949
SRR33750947.17129227__2.16949024	UniClust90_CMJGEBLA02781|1__7|SGB89408
SRR33750947.17129815__2.16949607	VDB|0019-0001-0-0000|MV367-c172-c0-c0
SRR33750947.17130116__2.16949905	UniClust90_FFPHGKCO00326|1__5|SGB74789
SRR33750947.17132234__2.16952001	UniClust90_CHLBPEBB02882|1__5|SGB89725
SRR33750947.17131805__2.16951577	UniClust90_CHLBPEBB02882|1__5|SGB89725
SRR33750947.17133024__2.16952779	UniClust90_EJFOFLBH00165|1__5|SGB133091
SRR33750947.17133931__2.16953678	UniClust90_BKEMCFBC00750|1__6|SGB131913
SRR33750947.17137094__2.16956813	UniClust90_DPJLILCC02455|1__3|SGB89725
SRR33750947.17137161__2.16956879	UniClust90_OPLEJCPF00147|1__22|SGB125949
SRR33750947.17138600__2.16958306	UniClust90_BKMLPNMA00472|2__5|SGB89423
SRR33750947.17139198__2.16958901	UniClust90_OPLEJCPF05178|1__8|SGB125949
SRR33750947.17139466__2.16959167	UniRef90_A0A2V6CY45|1__10|SGB22169
SRR33750947.17139953__2.16959651	UniClust90_LLIEHLNH01635|1__5|SGB130007
SRR33750947.17141253__2.16960944	UniRef90_A0A1Q7BYS5|1__6|SGB56640
SRR33750947.17142668__2.16962344	UniClust90_NMMIMHEL00735|1__4|SGB122683
SRR33750947.17143044__2.16962719	UniClust90_DPJLILCC01391|1__9|SGB89725
SRR33750947.17143061__2.16962736	UniClust90_DPJLILCC01625|1__10|SGB89725
SRR33750947.17144681__2.16964343	UniClust90_CMHDMJOM01131|4__9|SGB56640
SRR33750947.17145139__2.16964798	UniClust90_FNPCGKEP03938|1__6|SGB84078
SRR33750947.17146110__2.16965764	UniClust90_DJBDGBNB01297|1__5|SGB89725
SRR33750947.17148053__2.16967692	UniClust90_DPLIHBNC00377|1__16|SGB89725
SRR33750947.17148603__2.16968238	UniClust90_NEMDDJGI00261|1__9|SGB133209
SRR33750947.17149651__2.16969282	UniClust90_HNBLJKFC00611|1__8|SGB128778
SRR33750947.17149389__2.16969020	UniClust90_LLIEHLNH00803|1__7|SGB130007
SRR33750947.17150487__2.16970113	UniClust90_EJAHAFID04905|1__11|SGB130007
SRR33750947.17150312__2.16969939	UniClust90_OALLKAFI01259|1__7|SGB84078
SRR33750947.17151264__2.16970881	UniClust90_PKCJLHDA00354|15__20|SGB89408
SRR33750947.17151399__2.16971014	UniClust90_JBMBCDML00149|1__6|SGB89725
SRR33750947.17152209__2.16971811	UniClust90_BOKHIPMC02014|1__6|SGB130007
SRR33750947.17153182__2.16972778	UniRef90_A0A0Q7TLA0|1__9|SGB89408
SRR33750947.17153500__2.16973094	UniClust90_CHLBPEBB02614|1__7|SGB89725
SRR33750947.17154385__2.16973976	UniClust90_OKNLNMAL04662|1__13|SGB133129
SRR33750947.17156106__2.16975682	UniClust90_DCJCBMEC01203|1__10|SGB122526
SRR33750947.17156405__2.16975980	UniClust90_CBNLCMFD00284|1__9|SGB74789
SRR33750947.17158606__2.16978161	UniClust90_OFJJKHAK01408|1__10|SGB84078
SRR33750947.17159263__2.16978814	UniClust90_DPJLILCC00136|1__18|SGB89725
SRR33750947.17160476__2.16980021	UniClust90_IDPAEINK02220|1__4|SGB89725
SRR33750947.17159587__2.16979138	UniClust90_CHLBPEBB01456|1__13|SGB89725
SRR33750947.17160751__2.16980294	UniRef90_UPI00047FE665|1__11|SGB31990
SRR33750947.17160848__2.16980391	UniClust90_FNPCGKEP00622|14__24|SGB84078
SRR33750947.17161107__2.16980647	UniClust90_DGNDJLCE00681|1__14|SGB125699
SRR33750947.17161511__2.16981050	UniRef90_A0A2V5LQ93|1__6|SGB52719
SRR33750947.17161197__2.16980737	UniClust90_EJAHAFID03692|1__8|SGB130007
SRR33750947.17161950__2.16981482	UniRef90_A0A1Q7BHH1|1__10|SGB56640
SRR33750947.17161988__2.16981520	UniRef90_A0A1Q7BHH1|1__10|SGB56640
SRR33750947.17164227__2.16983739	UniClust90_LDOGOBHG02365|1__8|SGB125634
SRR33750947.17164375__2.16983886	UniClust90_GKIEPFMM02379|1__7|SGB165732
SRR33750947.17165311__2.16984813	UniRef90_A0A1Q7B5P0|1__4|SGB56640
SRR33750947.17165599__2.16985098	UniClust90_OKNLNMAL03346|3__14|SGB133129
SRR33750947.17166404__2.16985894	UniClust90_ANDLCEDJ01046|1__14|SGB133091
SRR33750947.17166663__2.16986152	UniClust90_JMFJJCJA00050|1__6|SGB130007
SRR33750947.17167797__2.16987270	UniClust90_BOKHIPMC04272|1__7|SGB130007
SRR33750947.17168073__2.16987544	UniClust90_IMMCPGKG00910|1__8|SGB128778
SRR33750947.17168144__2.16987615	UniClust90_BOKHIPMC00291|1__5|SGB130007
SRR33750947.17168717__2.16988184	UniClust90_PKNCJFOJ03756|1__5|SGB56640
SRR33750947.17169464__2.16988928	UniClust90_BDNGBGFH02677|1__11|SGB125634
SRR33750947.17169915__2.16989374	UniClust90_JJIPPMBI00979|1__5|SGB133090
SRR33750947.17170888__2.16990335	UniClust90_AMDOLPBA02486|1__11|SGB73712
SRR33750947.17171516__2.16990957	UniClust90_NOMIGGEC02686|1__9|SGB125949
SRR33750947.17172364__2.16991797	UniClust90_PFBNAPOO00993|2__6|SGB89423
SRR33750947.17173975__2.16993388	UniClust90_JMFJJCJA05250|4__8|SGB130007
SRR33750947.17175472__2.16994872	UniClust90_PKCJLHDA01196|1__12|SGB89408
SRR33750947.17175568__2.16994964	UniClust90_ANKLIGBF01588|1__8|SGB133334
SRR33750947.17176016__2.16995410	UniClust90_ENBABIAF01872|5__11|SGB128778
SRR33750947.17176194__2.16995586	UniClust90_EJAHAFID00269|1__7|SGB130007
SRR33750947.17176316__2.16995707	UniClust90_MEABCEIN01476|1__16|SGB84078
SRR33750947.17176816__2.16996203	UniClust90_HNBLJKFC02007|1__10|SGB128778
SRR33750947.17177101__2.16996485	UniClust90_GJEIHIOJ00202|5__8|SGB122526
SRR33750947.17177267__2.16996649	UniClust90_JHHAJKKH02960|1__16|SGB154096
SRR33750947.17177307__2.16996688	UniClust90_FNPCGKEP00735|1__6|SGB84078
SRR33750947.17177379__2.16996759	UniClust90_KMEALJDO01829|1__5|SGB84078
SRR33750947.17177791__2.16997166	UniClust90_NHHHKJJE01164|1__11|SGB125949
SRR33750947.17178151__2.16997525	UniClust90_DPJLILCC00136|1__18|SGB89725
SRR33750947.17178654__2.16998028	UniClust90_LGBMFDOL03598|1__15|SGB129206
