SRR33750935.444__1.436	UniClust90_ICLCAGBO00366|1__6|SGB131913
SRR33750935.10109267__2.9981549	UniClust90_DAODNPOA02747|1__5|SGB89725
SRR33750935.10109459__2.9981741	UniClust90_PKNCJFOJ02657|16__22|SGB56640
SRR33750935.10109442__2.9981724	UniClust90_DFFDBJFB00163|1__4|SGB125699
SRR33750935.10109558__2.9981839	UniClust90_DEFNONOM02357|8__12|SGB56640
SRR33750935.10112873__2.9985116	UniClust90_CPDHIADM00671|1__4|SGB74789
SRR33750935.10113174__2.9985412	UniClust90_PIHLJOEE02285|1__5|SGB84075
SRR33750935.10113359__2.9985594	UniClust90_GKIEPFMM02379|1__7|SGB165732
SRR33750935.10115191__2.9987398	UniClust90_DJBDGBNB00607|1__6|SGB89725
SRR33750935.10118076__2.9990240	UniClust90_BLCHLCBI00485|1__8|SGB133090
SRR33750935.10118790__2.9990947	UniClust90_OJGLOKOM00306|1__7|SGB84075
SRR33750935.10119184__2.9991337	UniClust90_CAGCLOCO00696|7__13|SGB89423
SRR33750935.10120360__2.9992504	UniClust90_EJAHAFID03224|1__13|SGB130007
SRR33750935.10119653__2.9991803	UniClust90_EJAHAFID04664|1__5|SGB130007
SRR33750935.10121336__2.9993469	UniClust90_PIHLJOEE04721|1__6|SGB84075
SRR33750935.10122818__2.9994942	UniClust90_CHMIEHDJ01175|1__8|SGB56640
SRR33750935.10123458__2.9995571	UniClust90_CDCDKIIJ00442|1__13|SGB84331
SRR33750935.10123619__2.9995730	UniClust90_PKMOJOJK02770|1__3|SGB84078
SRR33750935.10124035__2.9996142	UniClust90_PKMOJOJK02770|1__3|SGB84078
SRR33750935.10124693__2.9996796	VDB|0019-0001-0-0000|MV367-c172-c0-c0
SRR33750935.10125705__2.9997794	UniRef90_A0A2V6JKD8|1__3|SGB52719
SRR33750935.10125953__2.9998040	UniClust90_PLNJEBMN00393|13__18|SGB133091
SRR33750935.10128918__2.10000974	UniClust90_FNPCGKEP02920|4__10|SGB84078
SRR33750935.10129759__2.10001803	UniClust90_PKCJLHDA01307|1__12|SGB89408
SRR33750935.10129751__2.10001795	UniClust90_OOJDGJFL01891|1__6|SGB74789
SRR33750935.10132163__2.10004188	UniClust90_MDGCCGDH03334|4__9|SGB56640
SRR33750935.10133507__2.10005518	UniClust90_PIHLJOEE02285|1__5|SGB84075
SRR33750935.10134536__2.10006540	UniClust90_BGMDAEJF02420|1__11|SGB122526
SRR33750935.10134793__2.10006792	UniClust90_DPLIHBNC01729|1__6|SGB89725
SRR33750935.10136268__2.10008251	UniClust90_PKKPDJBP01153|1__5|SGB89423
SRR33750935.10136450__2.10008430	UniClust90_CGHAKFKK00777|1__8|SGB74789
SRR33750935.10136583__2.10008563	UniClust90_CBDIOHJF00730|1__10|SGB89725
SRR33750935.10136788__2.10008767	UniRef90_A0A3S0E4V1|4__11|SGB89408
SRR33750935.10137177__2.10009153	UniClust90_HFNDKKKP00054|1__6|SGB74789
SRR33750935.10137184__2.10009160	UniClust90_PHIPPGKL01757|1__12|SGB86999
SRR33750935.10137239__2.10009215	VDB|0019-0001-0-0000|MV367-c172-c0-c0
SRR33750935.10136926__2.10008905	UniClust90_LJMOGHMP01966|1__8|SGB128778
SRR33750935.10137695__2.10009668	UniClust90_NDLOHHIE06197|1__12|SGB184459
SRR33750935.10138376__2.10010341	UniClust90_OPLEJCPF05100|1__9|SGB125949
SRR33750935.10138678__2.10010641	UniClust90_OFJJKHAK00488|1__5|SGB84078
SRR33750935.10138884__2.10010845	UniClust90_CGHAKFKK00585|6__10|SGB74789
SRR33750935.10140073__2.10012014	UniClust90_EJAHAFID00708|1__11|SGB130007
SRR33750935.10144145__2.10016036	UniClust90_OPLEJCPF04706|1__9|SGB125949
SRR33750935.10149517__2.10021368	UniClust90_OEPJNHHC04877|1__11|SGB111564
SRR33750935.10149574__2.10021425	UniClust90_IIEDOAEF01339|1__16|SGB128218
SRR33750935.10151538__2.10023363	UniClust90_DJFHEFAJ01085|1__5|SGB89423
SRR33750935.10151570__2.10023395	UniClust90_DPLIHBNC01575|1__6|SGB89725
SRR33750935.10152871__2.10024688	UniClust90_OBEJBAOE01372|1__11|SGB128218
SRR33750935.10152968__2.10024784	UniClust90_HGJNCPHJ03629|1__11|SGB125949
SRR33750935.10153987__2.10025789	UniClust90_NEMDDJGI00261|1__9|SGB133209
SRR33750935.10155601__2.10027388	UniClust90_CDCDKIIJ00147|9__20|SGB84331
SRR33750935.10158396__2.10030156	UniClust90_FNPCGKEP00588|1__8|SGB84078
SRR33750935.10159744__2.10031488	UniClust90_FFPHGKCO00270|1__5|SGB74789
SRR33750935.10161286__2.10033012	UniClust90_AABABCCC00553|1__3|SGB74789
SRR33750935.10162329__2.10034044	UniClust90_KMEALJDO02797|3__6|SGB84078
SRR33750935.10165824__2.10037509	UniClust90_OPLEJCPF02909|1__13|SGB125949
SRR33750935.10166130__2.10037814	UniRef90_UPI000660FB80|1__27|SGB31869
SRR33750935.10168038__2.10039702	UniClust90_OCJAPFEA05578|1__10|SGB125949
SRR33750935.10168605__2.10040267	UniClust90_LJMOGHMP01238|1__10|SGB128778
SRR33750935.10168717__2.10040378	VDB|0019-0001-0-0000|MV367-c172-c0-c0
SRR33750935.10169260__2.10040916	UniClust90_GKIEPFMM02379|1__7|SGB165732
SRR33750935.10169800__2.10041451	UniClust90_MCDFDEAD00050|3__12|SGB128178
SRR33750935.10169745__2.10041397	UniClust90_MCDFDEAD00050|3__12|SGB128178
SRR33750935.10173114__2.10044730	2687245__genemark-WTTZ01000012.1-processed-gene-3.144-mRNA-1:cds_472988:474186__genemark-WTTZ01000012.1-processed-gene-3.144-mRNA-1:cds_472988:474186
SRR33750935.10173584__2.10045192	UniClust90_IKFHOBNC00372|1__11|SGB126057
SRR33750935.10173697__2.10045305	UniClust90_OCMECDCF02903|1__14|SGB94058
SRR33750935.10174259__2.10045860	UniClust90_BMFPIMNF01666|8__17|SGB133122
SRR33750935.10176205__2.10047785	UniClust90_OPLEJCPF02745|1__9|SGB125949
SRR33750935.10177714__2.10049286	UniClust90_OFJJKHAK01437|3__9|SGB84078
SRR33750935.10178131__2.10049699	UniClust90_PIHLJOEE01086|1__5|SGB84075
SRR33750935.10177762__2.10049334	UniClust90_PJBHHLBH01552|1__9|SGB74789
SRR33750935.10178763__2.10050326	UniClust90_GEHENAAJ01137|1__7|SGB74789
SRR33750935.10178941__2.10050503	UniClust90_GEHENAAJ01137|1__7|SGB74789
SRR33750935.10180567__2.10052116	UniClust90_JMFJJCJA03494|1__9|SGB130007
SRR33750935.10180843__2.10052385	UniClust90_LLIEHLNH02423|1__9|SGB130007
SRR33750935.10181441__2.10052979	UniRef90_A0A2V6DNZ7|1__9|SGB22169
SRR33750935.10184349__2.10055849	UniClust90_OIPOEBPA02933|1__6|SGB84075
SRR33750935.10184710__2.10056207	UniClust90_EDNFDLAG02295|1__6|SGB84078
SRR33750935.10185403__2.10056894	UniClust90_OPLEJCPF02745|1__9|SGB125949
SRR33750935.10185683__2.10057171	UniRef90_A0A2V7UFH6|1__9|SGB24060
SRR33750935.10187667__2.10059136	UniClust90_NOMIGGEC00722|1__16|SGB125949
SRR33750935.10188798__2.10060254	UniClust90_OCJAPFEA00774|1__14|SGB125949
SRR33750935.10189047__2.10060502	UniClust90_DCOEIGHC00639|1__6|SGB89423
SRR33750935.10189608__2.10061058	UniRef90_A0A0R3MAL0|1__7|SGB11343
SRR33750935.10189817__2.10061263	UniClust90_OCJAPFEA03769|1__15|SGB125949
SRR33750935.10190002__2.10061447	UniClust90_IMMCPGKG01624|1__8|SGB128778
SRR33750935.10190341__2.10061783	UniClust90_PPJAIDOO03964|1__9|SGB84075
SRR33750935.10190930__2.10062367	UniClust90_EGBAJGJI03056|1__12|SGB126057
SRR33750935.10192493__2.10063917	UniRef90_A0A2S0JG22|1__9|SGB25140
SRR33750935.10193152__2.10064563	UniClust90_LLIEHLNH01857|1__8|SGB130007
SRR33750935.10193988__2.10065393	UniClust90_OALLKAFI04015|1__5|SGB84078
SRR33750935.10194942__2.10066338	UniClust90_IKFHOBNC00017|1__15|SGB126057
SRR33750935.10195216__2.10066610	UniClust90_DCJCBMEC00256|1__6|SGB122526
SRR33750935.10196166__2.10067550	UniClust90_OJFAJFEC01069|1__3|SGB89423
SRR33750935.10196788__2.10068166	UniClust90_JBMBCDML01525|2__15|SGB89725
SRR33750935.10197018__2.10068396	UniClust90_EKCLMAKM02391|1__11|SGB89408
SRR33750935.10197688__2.10069061	UniClust90_DPLIHBNC01510|1__8|SGB89725
SRR33750935.10198336__2.10069702	UniClust90_JBMBCDML00509|1__6|SGB89725
SRR33750935.10198674__2.10070034	UniClust90_LAIOJIGH03232|1__6|SGB122683
SRR33750935.10199821__2.10071174	UniClust90_OPLEJCPF03224|1__11|SGB125949
SRR33750935.10200007__2.10071358	UniRef90_A0A140GV16|1__3|SGB89725
SRR33750935.10200968__2.10072311	UniRef90_A0A2V5M1K3|1__5|SGB52719
SRR33750935.10201249__2.10072589	UniClust90_DIBLBONP00756|1__7|SGB84078
SRR33750935.10201984__2.10073319	UniClust90_NOMIGGEC04507|1__10|SGB125949
SRR33750935.10202339__2.10073672	UniClust90_ODALAGMH01223|1__5|SGB89423
SRR33750935.10202870__2.10074200	UniClust90_KPGCMLFP01508|1__7|SGB89408
SRR33750935.10202935__2.10074264	UniClust90_IDPAEINK00795|1__6|SGB89725
SRR33750935.10202938__2.10074267	UniClust90_NOMIGGEC03544|1__20|SGB125949
SRR33750935.10203701__2.10075018	UniClust90_BKIEHKJF01213|1__6|SGB131913
SRR33750935.10204027__2.10075341	UniClust90_NOMIGGEC00046|1__15|SGB125949
SRR33750935.10205167__2.10076471	UniClust90_EHIAFBHG00306|1__8|SGB128778
SRR33750935.10205210__2.10076514	UniClust90_CAGCLOCO01516|1__3|SGB89423
SRR33750935.10205272__2.10076574	UniClust90_CEIBDEKO00443|4__9|SGB133121
SRR33750935.10206528__2.10077810	UniClust90_JBMBCDML00319|1__3|SGB89725
SRR33750935.10206956__2.10078232	UniRef90_A0A2V5M136|1__16|SGB52719
SRR33750935.10208009__2.10079277	UniClust90_ALPEOPJM00313|1__5|SGB84331
SRR33750935.10208244__2.10079509	UniClust90_NOMIGGEC01495|1__12|SGB125949
SRR33750935.10208577__2.10079839	UniClust90_KKDIGBNC01287|1__3|SGB74789
SRR33750935.10208983__2.10080242	UniClust90_GKIEPFMM02379|1__7|SGB165732
SRR33750935.10209173__2.10080431	UniClust90_FNPCGKEP03897|2__6|SGB84078
SRR33750935.10209388__2.10080644	UniClust90_MEABCEIN00532|1__6|SGB84078
SRR33750935.10210207__2.10081455	UniClust90_EBKBLHBP00075|1__9|SGB133090
SRR33750935.10210668__2.10081907	UniRef90_A0A2V5LSI2|1__6|SGB52720
SRR33750935.10211063__2.10082296	UniClust90_OCJAPFEA01349|1__11|SGB125949
SRR33750935.10211251__2.10082481	UniClust90_JJDEJDCI01861|2__8|SGB89423
SRR33750935.10211267__2.10082497	UniClust90_JJDEJDCI01861|2__8|SGB89423
SRR33750935.10212741__2.10083952	UniClust90_EHIAFBHG02294|1__10|SGB128778
SRR33750935.10213271__2.10084472	UniClust90_NOMIGGEC01433|1__12|SGB125949
SRR33750935.10213614__2.10084812	UniClust90_OPLEJCPF03755|1__10|SGB125949
SRR33750935.10214653__2.10085836	UniClust90_ECOHMLGB02482|1__10|SGB56640
SRR33750935.10216201__2.10087371	UniClust90_HMPPKHGP00911|9__13|SGB133091
SRR33750935.10216894__2.10088057	UniRef90_A0A2V5QC16|1__7|SGB52719
SRR33750935.10219339__2.10090466	UniClust90_IPBGJNGD01826|1__6|SGB89408
SRR33750935.10220125__2.10091243	UniClust90_OCJAPFEA06139|1__12|SGB125949
SRR33750935.10220385__2.10091500	UniClust90_GIMAHFHH00477|5__10|SGB89408
SRR33750935.10220456__2.10091570	UniClust90_ICJPFPDN02457|1__3|SGB74789
SRR33750935.10221376__2.10092480	UniClust90_EDNFDLAG01345|1__11|SGB84078
SRR33750935.10222039__2.10093131	UniClust90_OAKJHMKH01542|1__10|SGB55831
SRR33750935.10222226__2.10093317	UniClust90_NABJMNEK01194|1__4|SGB89423
SRR33750935.10223512__2.10094590	UniClust90_ALPEOPJM01560|1__10|SGB84331
SRR33750935.10224480__2.10095552	UniClust90_CEEMMMGK04547|1__12|SGB131282
SRR33750935.10224539__2.10095609	UniClust90_ECOHMLGB01351|2__8|SGB56640
SRR33750935.10224608__2.10095677	UniClust90_EBKBLHBP00211|1__8|SGB133090
SRR33750935.10224765__2.10095831	UniClust90_CHMIEHDJ02503|1__6|SGB56640
SRR33750935.10224734__2.10095800	UniClust90_EDNFDLAG01708|2__7|SGB84078
SRR33750935.10225372__2.10096435	UniClust90_FNPCGKEP00328|1__6|SGB84078
SRR33750935.10225447__2.10096510	UniClust90_IIEDOAEF02864|1__16|SGB128218
SRR33750935.10227242__2.10098283	UniClust90_BOKHIPMC05974|1__10|SGB130007
SRR33750935.10227367__2.10098408	UniClust90_IOFPBIHC03763|1__9|SGB130007
SRR33750935.10227236__2.10098277	UniClust90_BOKHIPMC05974|1__10|SGB130007
SRR33750935.10229198__2.10100225	UniClust90_GJEIHIOJ01051|9__15|SGB122526
SRR33750935.10229263__2.10100290	UniClust90_DEFNONOM00153|1__6|SGB56640
SRR33750935.10229585__2.10100608	UniClust90_MMNFGDPL01587|1__5|SGB15576
SRR33750935.10229891__2.10100911	UniClust90_JOMGGAEL01133|1__7|SGB74789
SRR33750935.10229898__2.10100918	UniClust90_OPLEJCPF04736|1__13|SGB125949
SRR33750935.10230359__2.10101374	UniClust90_LGJBDPMI01582|1__16|SGB133334
SRR33750935.10229851__2.10100872	UniClust90_HGAMACDH00537|1__11|SGB128778
SRR33750935.10233546__2.10104536	UniClust90_CHLBPEBB01237|1__6|SGB89725
SRR33750935.10233749__2.10104737	UniClust90_DLOKBJPP01121|1__5|SGB131913
SRR33750935.10233927__2.10104914	UniClust90_IOFPBIHC03296|1__5|SGB130007
SRR33750935.10234430__2.10105415	UniClust90_JCMEFMGF03042|1__4|SGB74780
SRR33750935.10234688__2.10105669	UniClust90_IKEHPKJF01163|1__7|SGB130045
SRR33750935.10234879__2.10105854	UniClust90_DPLIHBNC01543|1__15|SGB89725
SRR33750935.10235046__2.10106021	UniClust90_KMEALJDO02564|2__7|SGB84078
SRR33750935.10238369__2.10109312	UniClust90_NHHHKJJE03728|1__12|SGB125949
SRR33750935.10238705__2.10109641	UniClust90_PPJAIDOO03964|1__9|SGB84075
SRR33750935.10238653__2.10109590	UniClust90_CKKLCDJO00734|1__10|SGB127159
SRR33750935.10239609__2.10110528	UniClust90_GMEAMNGB02094|1__9|SGB134112
SRR33750935.10239831__2.10110750	UniRef90_A0A2V5S1B4|3__7|SGB52719
SRR33750935.10240427__2.10111342	UniClust90_CBDIOHJF00849|4__13|SGB89725
SRR33750935.10240505__2.10111416	UniClust90_JMFJJCJA01029|1__6|SGB130007
SRR33750935.10241041__2.10111944	UniClust90_GPDICDPN01467|1__4|SGB89423
SRR33750935.10241338__2.10112237	UniClust90_AGBJGNAA01018|1__7|SGB74789
SRR33750935.10241889__2.10112779	UniClust90_DPLIHBNC00505|1__4|SGB89725
SRR33750935.10242403__2.10113290	UniClust90_AHPFANAF03014|1__7|SGB133354
SRR33750935.10242455__2.10113342	UniClust90_AHPFANAF03014|1__7|SGB133354
SRR33750935.10243381__2.10114257	UniClust90_KMEALJDO00550|3__6|SGB84078
SRR33750935.10243673__2.10114549	UniClust90_OPLEJCPF02386|1__11|SGB125949
SRR33750935.10244420__2.10115287	UniRef90_UPI0004C36647|1__16|SGB34045
SRR33750935.10245687__2.10116541	UniRef90_A0A0R3KMM6|1__14|SGB11346
SRR33750935.10245628__2.10116483	UniClust90_DPJLILCC01711|1__3|SGB89725
SRR33750935.10245641__2.10116496	UniClust90_DPLIHBNC01349|1__19|SGB89725
SRR33750935.10245761__2.10116615	UniClust90_IOFPBIHC01413|1__6|SGB130007
SRR33750935.10246279__2.10117131	VDB|0043-0016-0-0000|MV643-c1920-c0-c6
SRR33750935.10247944__2.10118773	UniClust90_AOMEFECO00717|1__12|SGB133090
SRR33750935.10250620__2.10121421	UniClust90_EDNFDLAG02089|1__15|SGB84078
SRR33750935.10250687__2.10121487	UniClust90_JEHCBLFF00955|1__4|SGB74789
SRR33750935.10251249__2.10122041	UniClust90_DPJLILCC01895|1__7|SGB89725
SRR33750935.10251384__2.10122175	UniClust90_BOKHIPMC04272|1__7|SGB130007
SRR33750935.10251709__2.10122498	UniClust90_LLIEHLNH02423|1__9|SGB130007
SRR33750935.10254749__2.10125505	UniClust90_IJHKGIGD01415|1__8|SGB128471
SRR33750935.10255286__2.10126038	UniClust90_DEILMPBG00229|1__3|SGB74789
SRR33750935.10258663__2.10129382	UniClust90_BHLGKCAN05273|1__7|SGB56640
SRR33750935.10258771__2.10129488	UniClust90_FNPCGKEP01967|1__7|SGB84078
SRR33750935.10260084__2.10130789	UniClust90_MEABCEIN01551|1__4|SGB84078
SRR33750935.10260710__2.10131406	UniRef90_A0A2V6JD50|3__7|SGB52717
SRR33750935.10261532__2.10132209	UniClust90_DIBLBONP01365|5__8|SGB84078
SRR33750935.10260866__2.10131558	UniClust90_EDFHECAF02265|1__16|SGB132845
SRR33750935.10262614__2.10133276	UniClust90_OCJAPFEA05580|1__8|SGB125949
SRR33750935.10262204__2.10132867	UniRef90_A0A2V8KZ31|1__6|SGB17587
SRR33750935.10263469__2.10134118	UniClust90_OOJDGJFL01527|1__6|SGB74789
SRR33750935.10263308__2.10133960	UniClust90_CMJGEBLA02781|1__7|SGB89408
SRR33750935.10264571__2.10135209	UniRef90_A0A2V5SGE4|1__6|SGB52719
SRR33750935.10265690__2.10136308	VDB|0019-0001-0-0000|MV367-c172-c0-c0
SRR33750935.10267878__2.10138477	UniClust90_CKAHGCJD01011|7__13|SGB89423
SRR33750935.10268648__2.10139238	UniClust90_OFJJKHAK02035|1__6|SGB84078
SRR33750935.10268857__2.10139446	UniRef90_A0A2V8LDY4|1__5|SGB17587
SRR33750935.10269341__2.10139926	UniClust90_LLIEHLNH00803|1__7|SGB130007
SRR33750935.10270171__2.10140752	UniClust90_PPDCKKGL01275|1__6|SGB133090
SRR33750935.10271397__2.10141965	UniClust90_PEODAMJP00709|1__11|SGB128471
SRR33750935.10273194__2.10143750	UniClust90_OCJAPFEA05578|1__10|SGB125949
SRR33750935.10274299__2.10144849	UniRef90_A0A0X3SAJ1|1__7|SGB16170
SRR33750935.10274731__2.10145274	UniRef90_A0A2V5UJ18|1__3|SGB52710
SRR33750935.10274574__2.10145121	UniClust90_JHHAJKKH00244|1__21|SGB154096
SRR33750935.10277371__2.10147887	UniClust90_CFNDHIDG05932|1__5|SGB130045
SRR33750935.10277514__2.10148030	UniClust90_MDGCCGDH03367|2__7|SGB56640
SRR33750935.10277633__2.10148149	UniClust90_IGKPANEM01291|1__21|SGB128987
SRR33750935.10277385__2.10147901	VDB|0019-0001-0-0000|MV367-c172-c0-c0
SRR33750935.10277890__2.10148405	UniClust90_AFAPIMBM04236|1__7|SGB127500
SRR33750935.10279360__2.10149859	UniClust90_GFFNGEKC02985|4__8|SGB56640
SRR33750935.10280210__2.10150696	UniClust90_CKAHGCJD01011|7__13|SGB89423
SRR33750935.10281360__2.10151831	UniRef90_A0A3N5VDA6|1__3|SGB74789
SRR33750935.10282275__2.10152738	UniClust90_JBMBCDML00329|1__5|SGB89725
SRR33750935.10282588__2.10153048	UniClust90_BDNGBGFH02672|5__13|SGB125634
SRR33750935.10283361__2.10153813	UniClust90_CKDECKMG01599|1__18|SGB133121
SRR33750935.10283799__2.10154244	UniClust90_EJFOFLBH01499|1__4|SGB133091
SRR33750935.10284006__2.10154449	UniClust90_OFEPGLCJ03424|1__15|SGB132218
SRR33750935.10284079__2.10154522	UniClust90_EDNFDLAG01406|1__3|SGB84078
SRR33750935.10285992__2.10156427	UniClust90_MFOHBBJG00853|1__3|SGB89423
SRR33750935.10286502__2.10156932	UniClust90_FNPCGKEP01157|1__6|SGB84078
SRR33750935.10286381__2.10156812	UniClust90_IOFPBIHC00789|1__6|SGB130007
SRR33750935.10288722__2.10159123	UniClust90_KMEALJDO01798|1__7|SGB84078
SRR33750935.10289315__2.10159707	UniClust90_KIMNEABG02224|1__6|SGB131913
SRR33750935.10290207__2.10160583	UniClust90_CMHDMJOM03877|1__8|SGB56640
SRR33750935.10290176__2.10160554	UniClust90_EKCLMAKM00799|1__10|SGB89408
SRR33750935.10290653__2.10161021	UniClust90_CJJELLGD01484|1__5|SGB84331
SRR33750935.10291226__2.10161587	UniClust90_OPLEJCPF02846|1__11|SGB125949
SRR33750935.10292189__2.10162535	UniClust90_NHHHKJJE03728|1__12|SGB125949
SRR33750935.10292512__2.10162851	UniClust90_EDBNNBOB01006|1__3|SGB56640
SRR33750935.10293974__2.10164292	UniClust90_HGJNCPHJ00225|1__14|SGB125949
SRR33750935.10294610__2.10164927	UniClust90_OFJJKHAK03052|1__4|SGB84078
SRR33750935.10294696__2.10165011	UniClust90_KIMNEABG01368|1__6|SGB131913
SRR33750935.10294789__2.10165104	UniClust90_DIBLBONP01570|1__6|SGB84078
SRR33750935.10294901__2.10165216	UniClust90_OALLKAFI01589|1__6|SGB84078
SRR33750935.10295589__2.10165895	UniClust90_BOKHIPMC03426|1__8|SGB130007
SRR33750935.10296899__2.10167189	UniClust90_PIHLJOEE05270|1__7|SGB84075
SRR33750935.10297390__2.10167673	UniClust90_HGFGGOBL01609|1__5|SGB84331
SRR33750935.10297882__2.10168159	UniClust90_NECMKPAF04739|1__8|SGB89408
SRR33750935.10298631__2.10168897	UniClust90_JCMEFMGF02510|2__7|SGB74780
SRR33750935.10298480__2.10168747	UniClust90_EKCLMAKM03709|1__7|SGB89408
SRR33750935.10300608__2.10170857	UniClust90_PIJGIFJB02755|1__4|SGB89423
SRR33750935.10300618__2.10170867	UniClust90_PIJGIFJB02755|1__4|SGB89423
SRR33750935.10300722__2.10170970	UniClust90_NECMKPAF01917|1__16|SGB89408
SRR33750935.10302195__2.10172425	UniClust90_CBDKFAGD00003|1__13|SGB73712
SRR33750935.10303075__2.10173294	UniClust90_KJKPAONA01959|1__8|SGB133122
SRR33750935.10303251__2.10173469	UniClust90_IGKPANEM00287|1__11|SGB128987
SRR33750935.10303462__2.10173675	UniClust90_KIHGAKFE00925|1__9|SGB128778
SRR33750935.10306093__2.10176273	UniClust90_FECOCFCC03400|7__19|SGB128987
SRR33750935.10306642__2.10176806	UniClust90_LJMOGHMP01777|1__8|SGB128778
SRR33750935.10307141__2.10177305	UniRef90_A0A2V5M5A1|1__20|SGB52717
SRR33750935.10308400__2.10178550	UniClust90_OCJAPFEA01889|1__12|SGB125949
SRR33750935.10308606__2.10178755	UniClust90_NHHHKJJE01164|1__11|SGB125949
SRR33750935.10310744__2.10180875	UniClust90_JOMGGAEL00643|3__9|SGB74789
SRR33750935.10311125__2.10181249	UniClust90_AMMJOKDD04935|1__5|SGB74780
SRR33750935.10311383__2.10181505	UniRef90_A0A2V5ZI15|2__9|SGB84331
SRR33750935.10312185__2.10182300	UniClust90_EHKFGODG01301|1__3|SGB134112
SRR33750935.10312308__2.10182420	UniClust90_AOMEFECO00717|1__12|SGB133090
SRR33750935.10312147__2.10182262	UniClust90_AGBJGNAA00277|1__8|SGB74789
SRR33750935.10313318__2.10183421	UniClust90_MKALEEFB01250|1__9|SGB86634
SRR33750935.10313669__2.10183768	UniClust90_IGKPANEM01108|1__9|SGB128987
SRR33750935.10313801__2.10183897	UniClust90_IGKPANEM01108|1__9|SGB128987
SRR33750935.10314671__2.10184762	UniClust90_NOMIGGEC04189|1__9|SGB125949
SRR33750935.10317843__2.10187899	UniClust90_BIEFPEBK02662|1__4|SGB56638
SRR33750935.10317297__2.10187360	UniClust90_OPLEJCPF02745|1__9|SGB125949
SRR33750935.10318554__2.10188602	UniClust90_PKMOJOJK02584|1__7|SGB84078
SRR33750935.10319616__2.10189649	UniClust90_AMOFFOJE00869|1__9|SGB133121
SRR33750935.10320207__2.10190233	UniRef90_A0A1Q7BU23|1__6|SGB56638
SRR33750935.10320557__2.10190578	UniClust90_KIHGAKFE00086|1__13|SGB128778
SRR33750935.10320631__2.10190651	UniClust90_ACDABMLJ00265|8__13|SGB133090
SRR33750935.10320774__2.10190792	UniClust90_HMPPKHGP00058|1__4|SGB133091
SRR33750935.10322387__2.10192385	UniClust90_NHHHKJJE00913|1__11|SGB125949
SRR33750935.10322835__2.10192827	VDB|0043-0016-0-0000|MV643-c1920-c0-c6
SRR33750935.10323783__2.10193762	UniClust90_ABOOFKJJ00002|1__7|SGB127159
SRR33750935.10323918__2.10193897	UniClust90_KIMNEABG01368|1__6|SGB131913
SRR33750935.10324666__2.10194635	UniClust90_EDNFDLAG00955|2__6|SGB84078
SRR33750935.10327000__2.10196929	UniClust90_OKAHMNHB00696|4__8|SGB74789
SRR33750935.10328624__2.10198535	UniClust90_OCJAPFEA02361|1__9|SGB125949
SRR33750935.10329274__2.10199174	UniClust90_OALLKAFI00141|1__16|SGB84078
SRR33750935.10329850__2.10199743	UniClust90_DPJLILCC00590|1__24|SGB89725
SRR33750935.10331267__2.10201144	UniClust90_MEEHGGHD01890|1__6|SGB127159
SRR33750935.10332313__2.10202184	UniRef90_A0A1Q7BJI7|1__5|SGB56640
SRR33750935.10333365__2.10203228	UniClust90_BCDCHPPJ01193|1__8|SGB128269
SRR33750935.10335408__2.10205249	UniClust90_DIBLBONP01456|1__7|SGB84078
SRR33750935.10335871__2.10205707	UniClust90_JKONEDMA00794|1__6|SGB130007
SRR33750935.10336142__2.10205977	UniClust90_PFBNAPOO01310|1__6|SGB89423
SRR33750935.10339456__2.10209253	UniClust90_MEABCEIN01334|1__6|SGB84078
SRR33750935.10339837__2.10209630	UniClust90_GLGBPIPF00744|1__5|SGB122608
SRR33750935.10340754__2.10210539	UniClust90_MNCLICOO01570|1__9|SGB133122
SRR33750935.10340909__2.10210689	UniClust90_FGHPNAPC00358|1__6|SGB89423
SRR33750935.10340953__2.10210733	UniClust90_FNPCGKEP00624|1__10|SGB84078
SRR33750935.10342313__2.10212081	UniClust90_IJHKGIGD02320|1__12|SGB128471
SRR33750935.10343022__2.10212780	UniClust90_DPLIHBNC01543|1__15|SGB89725
SRR33750935.10345111__2.10214845	UniClust90_EBKBLHBP00075|1__9|SGB133090
SRR33750935.10345270__2.10215002	UniClust90_CHLBPEBB01456|1__13|SGB89725
SRR33750935.10345698__2.10215430	UniClust90_CKKLCDJO02001|1__9|SGB127159
SRR33750935.10344939__2.10214677	VDB|0019-0001-0-0000|MV367-c172-c0-c0
SRR33750935.10346130__2.10215857	UniClust90_JKKHKAPH01692|1__13|SGB89408
SRR33750935.10346154__2.10215881	UniClust90_BOKHIPMC04936|1__5|SGB130007
SRR33750935.10346588__2.10216312	UniClust90_ENINCPCC02071|1__9|SGB173077
SRR33750935.10346701__2.10216424	UniClust90_JKKHKAPH04136|1__7|SGB89408
SRR33750935.10348048__2.10217751	UniClust90_OALLKAFI03596|1__7|SGB84078
SRR33750935.10348437__2.10218135	UniClust90_EMIMPDPB01854|1__3|SGB133094
